lo,hi,sat,excl
0.8,2.95,0.9716592780240658,0.40849825378346916
0.8,3.0,0.9717384420519316,0.40838183934807915
0.8,3.05,0.9718967701076631,0.40814901047729923
0.8,3.1,0.9719759341355289,0.4075669383003493
0.8,3.15,0.9719759341355289,0.40733410942956927
0.8,3.2,0.9720550981633945,0.40733410942956927
0.8,3.25,0.9721342621912603,0.40721769499417926
0.8,3.3,0.9721342621912603,0.40721769499417926
0.8,3.35,0.9722925902469918,0.40686845168800934
0.8,3.4,0.9722925902469918,0.40686845168800934
0.8,3.45,0.9722925902469918,0.40686845168800934
0.8,3.5,0.9724509183027232,0.40686845168800934
0.8,3.55,0.972530082330589,0.40686845168800934
0.81,1.0,0.8548131728942369,0.6592549476135041
0.81,1.05,0.9111779607346422,0.6451688009313155
0.81,1.1,0.9181443951868271,0.6341094295692666
0.81,1.15,0.9200443318556049,0.6126891734575087
0.81,1.2,0.9213901203293223,0.5761350407450524
0.81,1.25,0.9219442685243825,0.5334109429569267
0.81,1.3,0.9221817606079797,0.49417927823050056
0.81,1.35,0.9222609246358455,0.4691501746216531
0.81,1.4,0.9222609246358455,0.4582072176949942
0.81,1.45,0.922419252691577,0.45541327124563447
0.81,1.5,0.922419252691577,0.45389988358556466
0.81,1.55,0.9225775807473084,0.45285215366705467
0.81,1.6,0.9231317289423686,0.4515715948777649
0.81,1.65,0.9240025332488917,0.4491268917345751
0.81,1.7,0.9255858138062064,0.4479627473806752
0.81,1.75,0.9267732742241925,0.4465657741559953
0.81,1.8,0.9281190626979101,0.4454016298020954
0.81,1.85,0.9301773274224192,0.4441210710128056
0.81,1.9,0.9330272324255858,0.44307334109429575
0.81,1.95,0.9374604179860672,0.4415599534342258
0.81,2.0,0.9404686510449651,0.44051222351571595
0.81,2.05,0.9438727042431919,0.43934807916181606
0.81,2.1,0.9466434452184928,0.4384167636786962
0.81,2.15,0.949889170360988,0.4373690337601862
0.81,2.2,0.952897403419886,0.43632130384167633
0.81,2.25,0.9547973400886637,0.4356228172293365
0.81,2.3,0.9570139328689043,0.43527357392316646
0.81,2.35,0.9585972134262192,0.43492433061699654
0.81,2.4,0.9601013299556681,0.4343422584400466
0.81,2.45,0.9608138062064597,0.43364377182770664
0.81,2.5,0.9616846105129829,0.43364377182770664
0.81,2.55,0.9620804306523116,0.4332945285215367
0.81,2.6,0.9623970867637746,0.43282887077997667
0.81,2.65,0.9626345788473718,0.43271245634458677
0.81,2.7,0.9628720709309689,0.4321303841676368
0.81,2.75,0.963188727042432,0.4318975552968568
0.81,2.8,0.9638220392653578,0.4314318975552969
0.81,2.85,0.9642970234325523,0.43108265424912684
0.81,2.9,0.9647720075997467,0.4305005820721769
0.81,2.95,0.9649303356554781,0.430267753201397
0.81,3.0,0.9650094996833439,0.430151338766007
0.81,3.05,0.9651678277390754,0.42991850989522706
0.81,3.1,0.9652469917669411,0.4293364377182771
0.81,3.15,0.9652469917669411,0.4291036088474971
0.81,3.2,0.9653261557948069,0.4291036088474971
0.81,3.25,0.9654053198226725,0.4289871944121071
0.81,3.3,0.9654053198226725,0.4289871944121071
0.81,3.35,0.9655636478784041,0.42863795110593716
0.81,3.4,0.9655636478784041,0.42863795110593716
0.81,3.45,0.9655636478784041,0.42863795110593716
0.81,3.5,0.9657219759341356,0.42863795110593716
0.81,3.55,0.9658011399620012,0.42863795110593716
0.82,1.0,0.847213426219126,0.6777648428405123
0.82,1.05,0.9035782140595313,0.6636786961583236
0.82,1.1,0.9105446485117162,0.6526193247962747
0.82,1.15,0.912444585180494,0.6311990686845168
0.82,1.2,0.9137903736542116,0.5946449359720605
0.82,1.25,0.9143445218492717,0.5519208381839348
0.82,1.3,0.9145820139328689,0.5126891734575088
0.82,1.35,0.9146611779607347,0.4876600698486613
0.82,1.4,0.9146611779607347,0.47671711292200236
0.82,1.45,0.9148195060164661,0.47392316647264265
0.82,1.5,0.9148195060164661,0.47240977881257273
0.82,1.55,0.9149778340721976,0.47136204889406286
0.82,1.6,0.9155319822672577,0.47008149010477296
0.82,1.65,0.9164027865737808,0.4676367869615833
0.82,1.7,0.9179860671310957,0.4664726426076834
0.82,1.75,0.9191735275490817,0.4650756693830035
0.82,1.8,0.9205193160227992,0.4639115250291036
0.82,1.85,0.9225775807473084,0.4626309662398137
0.82,1.9,0.925427485750475,0.4615832363213038
0.82,1.95,0.9298606713109563,0.460069848661234
0.82,2.0,0.9328689043698544,0.45902211874272414
0.82,2.05,0.936272957568081,0.45785797438882425
0.82,2.1,0.9390436985433819,0.4569266589057043
0.82,2.15,0.9422894236858771,0.4558789289871944
0.82,2.2,0.9452976567447752,0.4548311990686845
0.82,2.25,0.9471975934135529,0.45413271245634457
0.82,2.3,0.9494141861937936,0.45378346915017465
0.82,2.35,0.9509974667511083,0.4534342258440046
0.82,2.4,0.9525015832805573,0.45285215366705467
0.82,2.45,0.953214059531349,0.4521536670547148
0.82,2.5,0.954084863837872,0.4521536670547148
0.82,2.55,0.9544806839772008,0.4518044237485448
0.82,2.6,0.9547973400886637,0.45133876600698486
0.82,2.65,0.9550348321722609,0.45122235157159485
0.82,2.7,0.9552723242558582,0.4506402793946449
0.82,2.75,0.9555889803673211,0.450407450523865
0.82,2.8,0.956222292590247,0.44994179278230506
0.82,2.85,0.9566972767574414,0.44959254947613503
0.82,2.9,0.9571722609246358,0.4490104772991851
0.82,2.95,0.9573305889803673,0.4487776484284052
0.82,3.0,0.957409753008233,0.44866123399301516
0.82,3.05,0.9575680810639645,0.44842840512223514
0.82,3.1,0.9576472450918303,0.4478463329452852
0.82,3.15,0.9576472450918303,0.4476135040745053
0.82,3.2,0.957726409119696,0.4476135040745053
0.82,3.25,0.9578055731475618,0.4474970896391153
0.82,3.3,0.9578055731475618,0.4474970896391153
0.82,3.35,0.9579639012032932,0.44714784633294524
0.82,3.4,0.9579639012032932,0.44714784633294524
0.82,3.45,0.9579639012032932,0.44714784633294524
0.82,3.5,0.9581222292590247,0.44714784633294524
0.82,3.55,0.9582013932868905,0.44714784633294524
0.83,1.0,0.8390595313489551,0.70011641443539
0.83,1.05,0.8954243191893604,0.6860302677532014
0.83,1.1,0.9023907536415453,0.6749708963911525
0.83,1.15,0.9042906903103229,0.6535506402793947
0.83,1.2,0.9056364787840405,0.6169965075669384
0.83,1.25,0.9061906269791007,0.5742724097788126
0.83,1.3,0.9064281190626979,0.5350407450523864
0.83,1.35,0.9065072830905636,0.5100116414435389
0.83,1.4,0.9065072830905636,0.49906868451688013
0.83,1.45,0.9066656111462951,0.4962747380675204
0.83,1.5,0.9066656111462951,0.4947613504074505
0.83,1.55,0.9068239392020266,0.49371362048894063
0.83,1.6,0.9073780873970868,0.49243306169965073
0.83,1.65,0.9082488917036099,0.48998835855646106
0.83,1.7,0.9098321722609246,0.48882421420256117
0.83,1.75,0.9110196326789107,0.48742724097788126
0.83,1.8,0.9123654211526282,0.4862630966239814
0.83,1.85,0.9144236858771374,0.4849825378346915
0.83,1.9,0.917273590880304,0.4839348079161816
0.83,1.95,0.9217067764407854,0.4824214202561118
0.83,2.0,0.9247150094996833,0.4813736903376019
0.83,2.05,0.9281190626979101,0.480209545983702
0.83,2.1,0.930889803673211,0.47927823050058205
0.83,2.15,0.9341355288157062,0.47823050058207217
0.83,2.2,0.9371437618746041,0.4771827706635623
0.83,2.25,0.9390436985433819,0.47648428405122234
0.83,2.3,0.9412602913236225,0.4761350407450524
0.83,2.35,0.9428435718809373,0.4757857974388824
0.83,2.4,0.9443476884103863,0.47520372526193244
0.83,2.45,0.9450601646611779,0.4745052386495926
0.83,2.5,0.9459309689677011,0.4745052386495926
0.83,2.55,0.9463267891070297,0.47415599534342256
0.83,2.6,0.9466434452184928,0.47369033760186263
0.83,2.65,0.9468809373020899,0.4735739231664726
0.83,2.7,0.9471184293856871,0.4729918509895227
0.83,2.75,0.94743508549715,0.47275902211874277
0.83,2.8,0.948068397720076,0.4722933643771827
0.83,2.85,0.9485433818872704,0.4719441210710128
0.83,2.9,0.9490183660544649,0.47136204889406286
0.83,2.95,0.9491766941101963,0.47112922002328284
0.83,3.0,0.949255858138062,0.47101280558789294
0.83,3.05,0.9494141861937936,0.4707799767171129
0.83,3.1,0.9494933502216593,0.47019790454016297
0.83,3.15,0.9494933502216593,0.46996507566938306
0.83,3.2,0.949572514249525,0.46996507566938306
0.83,3.25,0.9496516782773907,0.46984866123399305
0.83,3.3,0.9496516782773907,0.46984866123399305
0.83,3.35,0.9498100063331222,0.469499417927823
0.83,3.4,0.9498100063331222,0.469499417927823
0.83,3.45,0.9498100063331222,0.469499417927823
0.83,3.5,0.9499683343888538,0.469499417927823
0.83,3.55,0.9500474984167194,0.469499417927823
0.84,1.0,0.8273432552248259,0.721187427240978
0.84,1.05,0.8837080430652312,0.7071012805587893
0.84,1.1,0.8906744775174161,0.6960419091967405
0.84,1.15,0.8925744141861938,0.6746216530849826
0.84,1.2,0.8939202026599113,0.6380675203725261
0.84,1.25,0.8944743508549715,0.5953434225844005
0.84,1.3,0.8947118429385688,0.5561117578579744
0.84,1.35,0.8947910069664344,0.5310826542491269
0.84,1.4,0.8947910069664344,0.520139697322468
0.84,1.45,0.8949493350221659,0.5173457508731083
0.84,1.5,0.8949493350221659,0.5158323632130384
0.84,1.55,0.8951076630778974,0.5147846332945285
0.84,1.6,0.8956618112729575,0.5135040745052386
0.84,1.65,0.8965326155794807,0.5110593713620488
0.84,1.7,0.8981158961367954,0.5098952270081489
0.84,1.75,0.8993033565547816,0.5084982537834691
0.84,1.8,0.900649145028499,0.5073341094295692
0.84,1.85,0.9027074097530082,0.5060535506402795
0.84,1.9,0.9055573147561748,0.5050058207217695
0.84,1.95,0.9099905003166561,0.5034924330616997
0.84,2.0,0.9129987333755542,0.5024447031431898
0.84,2.05,0.9164027865737808,0.5012805587892899
0.84,2.1,0.9191735275490817,0.50034924330617
0.84,2.15,0.922419252691577,0.49930151338766005
0.84,2.2,0.925427485750475,0.49825378346915017
0.84,2.25,0.9273274224192527,0.4975552968568102
0.84,2.3,0.9295440151994934,0.4972060535506403
0.84,2.35,0.9311272957568081,0.49685681024447026
0.84,2.4,0.9326314122862571,0.4962747380675204
0.84,2.45,0.9333438885370487,0.49557625145518047
0.84,2.5,0.9342146928435718,0.49557625145518047
0.84,2.55,0.9346105129829005,0.49522700814901044
0.84,2.6,0.9349271690943636,0.4947613504074505
0.84,2.65,0.9351646611779607,0.4946449359720605
0.84,2.7,0.935402153261558,0.49406286379511055
0.84,2.75,0.9357188093730209,0.49383003492433064
0.84,2.8,0.9363521215959468,0.4933643771827707
0.84,2.85,0.9368271057631412,0.4930151338766007
0.84,2.9,0.9373020899303357,0.49243306169965073
0.84,2.95,0.9374604179860672,0.4922002328288708
0.84,3.0,0.9375395820139328,0.4920838183934808
0.84,3.05,0.9376979100696643,0.4918509895227008
0.84,3.1,0.9377770740975301,0.49126891734575084
0.84,3.15,0.9377770740975301,0.49103608847497093
0.84,3.2,0.9378562381253959,0.49103608847497093
0.84,3.25,0.9379354021532615,0.4909196740395809
0.84,3.3,0.9379354021532615,0.4909196740395809
0.84,3.35,0.938093730208993,0.4905704307334109
0.84,3.4,0.938093730208993,0.4905704307334109
0.84,3.45,0.938093730208993,0.4905704307334109
0.84,3.5,0.9382520582647245,0.4905704307334109
0.84,3.55,0.9383312222925903,0.4905704307334109
0.85,1.0,0.8131728942368588,0.7384167636786961
0.85,1.05,0.8695376820772641,0.7243306169965076
0.85,1.1,0.876504116529449,0.7132712456344587
0.85,1.15,0.8784040531982267,0.6918509895227007
0.85,1.2,0.8797498416719443,0.6552968568102444
0.85,1.25,0.8803039898670044,0.6125727590221187
0.85,1.3,0.8805414819506017,0.5733410942956927
0.85,1.35,0.8806206459784673,0.5483119906868452
0.85,1.4,0.8806206459784673,0.5373690337601862
0.85,1.45,0.8807789740341989,0.5345750873108266
0.85,1.5,0.8807789740341989,0.5330616996507567
0.85,1.55,0.8809373020899304,0.5320139697322468
0.85,1.6,0.8814914502849905,0.5307334109429569
0.85,1.65,0.8823622545915136,0.5282887077997671
0.85,1.7,0.8839455351488283,0.5271245634458672
0.85,1.75,0.8851329955668145,0.5257275902211874
0.85,1.8,0.8864787840405319,0.5245634458672875
0.85,1.85,0.8885370487650411,0.5232828870779977
0.85,1.9,0.8913869537682078,0.5222351571594878
0.85,1.95,0.8958201393286891,0.520721769499418
0.85,2.0,0.8988283723875871,0.5196740395809081
0.85,2.05,0.9022324255858138,0.5185098952270082
0.85,2.1,0.9050031665611147,0.5175785797438883
0.85,2.15,0.9082488917036099,0.5165308498253783
0.85,2.2,0.9112571247625079,0.5154831199068685
0.85,2.25,0.9131570614312856,0.5147846332945285
0.85,2.3,0.9153736542115263,0.5144353899883586
0.85,2.35,0.916956934768841,0.5140861466821887
0.85,2.4,0.91846105129829,0.5135040745052386
0.85,2.45,0.9191735275490817,0.5128055878928988
0.85,2.5,0.9200443318556049,0.5128055878928988
0.85,2.55,0.9204401519949335,0.5124563445867287
0.85,2.6,0.9207568081063965,0.5119906868451688
0.85,2.65,0.9209943001899936,0.5118742724097788
0.85,2.7,0.9212317922735909,0.5112922002328288
0.85,2.75,0.9215484483850538,0.5110593713620488
0.85,2.8,0.9221817606079797,0.510593713620489
0.85,2.85,0.9226567447751741,0.510244470314319
0.85,2.9,0.9231317289423686,0.509662398137369
0.85,2.95,0.9232900569981001,0.5094295692665891
0.85,3.0,0.9233692210259657,0.5093131548311991
0.85,3.05,0.9235275490816973,0.5090803259604191
0.85,3.1,0.923606713109563,0.5084982537834691
0.85,3.15,0.923606713109563,0.5082654249126892
0.85,3.2,0.9236858771374288,0.5082654249126892
0.85,3.25,0.9237650411652945,0.5081490104772992
0.85,3.3,0.9237650411652945,0.5081490104772992
0.85,3.35,0.9239233692210259,0.5077997671711292
0.85,3.4,0.9239233692210259,0.5077997671711292
0.85,3.45,0.9239233692210259,0.5077997671711292
0.85,3.5,0.9240816972767575,0.5077997671711292
0.85,3.55,0.9241608613046232,0.5077997671711292
0.86,1.0,0.7965484483850538,0.7537834691501746
0.86,1.05,0.8529132362254591,0.739697322467986
0.86,1.1,0.859879670677644,0.7286379511059371
0.86,1.15,0.8617796073464218,0.7072176949941793
0.86,1.2,0.8631253958201394,0.670663562281723
0.86,1.25,0.8636795440151995,0.6279394644935972
0.86,1.3,0.8639170360987967,0.5887077997671711
0.86,1.35,0.8639962001266625,0.5636786961583236
0.86,1.4,0.8639962001266625,0.5527357392316647
0.86,1.45,0.8641545281823939,0.5499417927823049
0.86,1.5,0.8641545281823939,0.5484284051222352
0.86,1.55,0.8643128562381254,0.5473806752037252
0.86,1.6,0.8648670044331855,0.5461001164144355
0.86,1.65,0.8657378087397086,0.5436554132712457
0.86,1.7,0.8673210892970235,0.5424912689173458
0.86,1.75,0.8685085497150095,0.5410942956926659
0.86,1.8,0.869854338188727,0.539930151338766
0.86,1.85,0.8719126029132362,0.5386495925494761
0.86,1.9,0.8747625079164028,0.5376018626309662
0.86,1.95,0.8791956934768841,0.5360884749708964
0.86,2.0,0.8822039265357822,0.5350407450523864
0.86,2.05,0.8856079797340088,0.5338766006984866
0.86,2.1,0.8883787207093097,0.5329452852153667
0.86,2.15,0.8916244458518049,0.5318975552968568
0.86,2.2,0.894632678910703,0.5308498253783469
0.86,2.25,0.8965326155794807,0.5301513387660071
0.86,2.3,0.8987492083597214,0.529802095459837
0.86,2.35,0.9003324889170361,0.529452852153667
0.86,2.4,0.9018366054464851,0.5288707799767172
0.86,2.45,0.9025490816972768,0.5281722933643772
0.86,2.5,0.9034198860037999,0.5281722933643772
0.86,2.55,0.9038157061431286,0.5278230500582073
0.86,2.6,0.9041323622545915,0.5273573923166472
0.86,2.65,0.9043698543381887,0.5272409778812572
0.86,2.7,0.904607346421786,0.5266589057043074
0.86,2.75,0.9049240025332489,0.5264260768335274
0.86,2.8,0.9055573147561748,0.5259604190919673
0.86,2.85,0.9060322989233692,0.5256111757857974
0.86,2.9,0.9065072830905636,0.5250291036088475
0.86,2.95,0.9066656111462951,0.5247962747380674
0.86,3.0,0.9067447751741609,0.5246798603026775
0.86,3.05,0.9069031032298923,0.5244470314318976
0.86,3.1,0.9069822672577581,0.5238649592549476
0.86,3.15,0.9069822672577581,0.5236321303841676
0.86,3.2,0.9070614312856238,0.5236321303841676
0.86,3.25,0.9071405953134896,0.5235157159487777
0.86,3.3,0.9071405953134896,0.5235157159487777
0.86,3.35,0.907298923369221,0.5231664726426077
0.86,3.4,0.907298923369221,0.5231664726426077
0.86,3.45,0.907298923369221,0.5231664726426077
0.86,3.5,0.9074572514249525,0.5231664726426077
0.86,3.55,0.9075364154528183,0.5231664726426077
