experiment,kind,l1_group,e_released_per_atom,max_disp,natoms
exp1,S1,,0.1583959791395399,0.4243363374421124,36
exp1,S3,,1.3582242329915364,1.203166811054858,36
exp1,S4,,1.3858479393853085,5.2063238817443285,36
exp1,parent,,0.0,0.0,6
exp1,S1,,0.5869477589925131,0.5991897336408238,6
exp1,S3,,31.94054889678955,1.538946902887917,6
exp1,S4,,0.0884733200073242,1.0110361094773963,6
exp1,parent,,0.005835215250651,0.1357486101253268,12
exp1,S1,,0.1299571990966797,0.216691948747098,12
exp1,S3,,10.54022248586019,1.5384171877083397,12
exp1,S4,,1.510527928670247,2.7075260735985704,12
exp1,parent,,0.0024847215221774,0.0515213423020095,31
exp1,S1,,1.2777210358650453,1.3547874980193588,31
exp1,S3,,5.484728044079196,1.8749400333079944,31
exp1,S4,,1.18429442374937,3.158432438880913,31
exp1,parent,,0.0002776251898871,0.0089925569108451,18
exp1,S1,,0.0680147806803385,0.3241261519405345,18
exp1,S3,,3.611085679796007,0.9659403883155327,18
exp1,S4,,1.2303767734103732,3.2558349252654804,18
exp1,parent,,0.0012622409396701,0.0272090390703053,18
exp1,S1,,4.418240229288737,2.121964610621049,18
exp1,S3,,13.87070761786567,2.4861707207147976,18
exp1,S4,,2.1746597290039062,5.242373048987808,18
exp1,parent,,0.0010827382405598,0.049595203822244,24
exp1,S1,,0.1937224070231119,2.0326188066290185,24
exp1,S3,,1.6373103459676106,1.4645888768156063,24
exp1,S4,,0.3623263041178385,2.016993536182929,24
exp1,parent,,0.0023757086859809,0.0554328851770359,18
exp1,S1,,0.1129018995496961,0.8611127682949852,18
exp1,S3,,2.088335461086697,1.620460920770218,18
exp1,S4,,1.124494128757053,3.0876252661042254,18
exp1,parent,,0.0008016313825334,0.0228320477522611,28
exp1,S1,,0.0314677102225167,0.1874722624798974,28
exp1,S3,,1.4810115269252233,1.3868514239521588,28
exp1,S4,,1.2665042877197266,1.404506638778846,28
exp1,parent,,0.0001691182454427,0.0061854087157328,12
exp1,S1,,0.0023600260416666,0.0709070511361679,12
exp1,S3,,9.307827949523926,2.1629197068615875,12
exp1,S4,,0.0023816426595052,0.0954112714855979,12
exp1,parent,,0.003082275390625,0.0977054643624558,20
exp1,S1,,0.6494049072265625,1.206890757914283,20
exp1,S3,,14.002413940429689,2.2814421295670058,20
exp1,S4,,1.779861068725586,2.171125543632267,20
exp1,parent,,0.0013117109026227,0.0426722080663452,28
exp1,S1,,0.0903031485421317,0.3474652624961057,28
exp1,S3,,8.338163375854492,1.914552564683048,28
exp1,S4,,1.868126460484096,4.477158968325,28
exp1,parent,,0.0036078559027777,0.0631972744058842,36
exp1,S1,,0.0631357828776041,0.1936538469690988,36
exp1,S3,,20.58312649197049,2.674263746020211,36
exp1,S4,,2.233554416232639,4.50797923178236,36
exp1,parent,,0.0002538045247395,0.0095639059330478,30
exp1,S1,,0.0959009806315104,0.1237526485244422,30
exp1,S3,,1.7702245076497396,1.7009679014033827,30
exp1,S4,,0.2206232706705729,0.8597449782997294,30
exp1,parent,,0.0023799695466694,0.0463000983588644,19
exp1,S1,,0.0574332789370888,0.2827806693804892,19
exp1,S3,,58.061010260331,2.9829027288044445,19
exp1,S4,,0.230891980622944,1.1222992989244782,19
exp1,parent,,0.0008304595947265,0.0406552317461614,20
exp1,S1,,0.0142158508300781,0.1015703168208913,20
exp1,S3,,22.141959762573244,2.354059781131812,20
exp1,S4,,1.565456008911133,4.587743040361644,20
exp1,parent,,0.0001623365614149,0.0049142486309833,18
