kind,lo,hi,sat,excl
two-sided,0.8,1.72,0.9331063964534515,0.4253783469150174
two-sided,0.8,1.74,0.9332647245091831,0.4251455180442375
two-sided,0.8,1.76,0.9336605446485117,0.42456344586728756
two-sided,0.8,1.78,0.9342146928435718,0.42433061699650754
two-sided,0.8,1.8,0.9348480050664978,0.4236321303841676
two-sided,0.8,1.82,0.9355604813172894,0.42305005820721775
two-sided,0.8,1.84,0.9360354654844838,0.4224679860302678
two-sided,0.8,1.86,0.9376187460417986,0.4221187427240978
two-sided,0.8,1.88,0.9384895503483217,0.42165308498253784
two-sided,0.8,1.9,0.9397561747941735,0.4213038416763679
two-sided,0.8,1.92,0.9415769474350855,0.4208381839348079
two-sided,0.8,1.94,0.9433185560481318,0.419906868451688
two-sided,0.8,1.96,0.9452184927169094,0.4195576251455181
two-sided,0.8,1.98,0.9461684610512983,0.4187427240977881
two-sided,0.8,2.0,0.9471975934135529,0.4187427240977881
two-sided,0.8,2.02,0.9478309056364788,0.4183934807916182
two-sided,0.8,2.04,0.9499683343888538,0.4181606519208382
two-sided,0.8,2.06,0.9511557948068398,0.4172293364377183
two-sided,0.8,2.08,0.9523432552248259,0.4169965075669383
two-sided,0.8,2.1,0.9533723875870804,0.41664726426076837
two-sided,0.8,2.12,0.954401519949335,0.41629802095459834
two-sided,0.8,2.14,0.9561431285623813,0.4159487776484284
two-sided,0.8,2.16,0.957409753008233,0.41490104772991854
two-sided,0.8,2.18,0.9586763774540848,0.4147846332945285
two-sided,0.8,2.2,0.9596263457884737,0.4145518044237485
two-sided,0.8,2.22,0.9604179860671311,0.41396973224679856
two-sided,0.8,2.24,0.9615262824572515,0.41385331781140866
two-sided,0.8,2.26,0.9619221025965801,0.41373690337601865
two-sided,0.8,2.28,0.9627137428752375,0.41350407450523863
two-sided,0.8,2.3,0.9637428752374921,0.41350407450523863
two-sided,0.8,2.32,0.9642970234325523,0.41350407450523863
two-sided,0.8,2.34,0.9651678277390754,0.4131548311990687
two-sided,0.8,2.36,0.9656428119062698,0.4128055878928987
two-sided,0.8,2.38,0.9663552881570614,0.4126891734575088
two-sided,0.8,2.4,0.9668302723242559,0.41257275902211876
two-sided,0.8,2.42,0.9673052564914503,0.41233993015133874
two-sided,0.8,2.44,0.9673844205193161,0.4118742724097788
two-sided,0.8,2.46,0.9676219126029132,0.4118742724097788
two-sided,0.8,2.48,0.9680177327422419,0.4118742724097788
two-sided,0.8,2.5,0.9684135528815706,0.4118742724097788
two-sided,0.8,2.52,0.9685718809373021,0.4118742724097788
two-sided,0.8,2.54,0.9688093730208993,0.4115250291036089
two-sided,0.8,2.56,0.968888537048765,0.4114086146682189
two-sided,0.8,2.58,0.9689677010766308,0.4114086146682189
two-sided,0.8,2.6,0.9691260291323622,0.41105937136204884
two-sided,0.8,2.62,0.969205193160228,0.41094295692665894
two-sided,0.8,2.64,0.9692843571880937,0.41094295692665894
two-sided,0.8,2.66,0.9694426852438252,0.41082654249126893
two-sided,0.8,2.68,0.9694426852438252,0.4104772991850989
two-sided,0.8,2.7,0.9696010132995567,0.410360884749709
two-sided,0.8,2.72,0.9696801773274224,0.410244470314319
two-sided,0.8,2.74,0.9698385053831539,0.410128055878929
two-sided,0.8,2.76,0.9699176694110196,0.410128055878929
two-sided,0.8,2.78,0.9699968334388853,0.40977881257275905
two-sided,0.8,2.8,0.9705509816339455,0.40966239813736904
two-sided,0.8,2.82,0.97102596580114,0.40966239813736904
two-sided,0.8,2.84,0.97102596580114,0.409429569266589
two-sided,0.8,2.86,0.9711842938568714,0.4091967403958091
two-sided,0.8,2.88,0.9714217859404687,0.4089639115250291
two-sided,0.8,2.9,0.9715009499683344,0.4087310826542492
two-sided,0.8,2.92,0.9715801139962001,0.40861466821885917
two-sided,0.8,2.94,0.9716592780240658,0.40861466821885917
two-sided,0.8,2.96,0.9717384420519316,0.40849825378346916
two-sided,0.8,2.98,0.9717384420519316,0.40849825378346916
two-sided,0.8,3.0,0.9717384420519316,0.40838183934807915
two-sided,0.8,3.02,0.9717384420519316,0.40826542491268913
two-sided,0.8,3.04,0.9718176060797974,0.40814901047729923
two-sided,0.8,3.06,0.9718967701076631,0.4079161816065192
two-sided,0.8,3.08,0.9718967701076631,0.4076833527357392
two-sided,0.8,3.1,0.9719759341355289,0.4075669383003493
two-sided,0.8,3.12,0.9719759341355289,0.4074505238649593
two-sided,0.8,3.14,0.9719759341355289,0.4074505238649593
two-sided,0.8,3.16,0.9720550981633945,0.40733410942956927
two-sided,0.8,3.18,0.9720550981633945,0.40733410942956927
two-sided,0.8,3.2,0.9720550981633945,0.40733410942956927
two-sided,0.8,3.22,0.9720550981633945,0.40733410942956927
two-sided,0.8,3.24,0.9720550981633945,0.40721769499417926
two-sided,0.8,3.26,0.9721342621912603,0.40721769499417926
two-sided,0.8,3.28,0.9721342621912603,0.40721769499417926
two-sided,0.8,3.3,0.9721342621912603,0.40721769499417926
two-sided,0.8,3.32,0.972213426219126,0.40698486612339935
two-sided,0.8,3.34,0.9722925902469918,0.40698486612339935
two-sided,0.8,3.36,0.9722925902469918,0.40686845168800934
two-sided,0.8,3.38,0.9722925902469918,0.40686845168800934
two-sided,0.8,3.4,0.9722925902469918,0.40686845168800934
two-sided,0.8,3.42,0.9722925902469918,0.40686845168800934
two-sided,0.8,3.44,0.9722925902469918,0.40686845168800934
two-sided,0.8,3.46,0.9723717542748576,0.40686845168800934
two-sided,0.8,3.48,0.9723717542748576,0.40686845168800934
two-sided,0.8,3.5,0.9724509183027232,0.40686845168800934
two-sided,0.8,3.52,0.9724509183027232,0.40686845168800934
two-sided,0.8,3.54,0.972530082330589,0.40686845168800934
two-sided,0.8,3.56,0.972530082330589,0.40686845168800934
two-sided,0.8,3.58,0.972530082330589,0.40686845168800934
two-sided,0.81,1.0,0.8548131728942369,0.6592549476135041
two-sided,0.81,1.02,0.8936827105763141,0.6515715948777648
two-sided,0.81,1.04,0.9077739075364154,0.6466821885913854
two-sided,0.81,1.06,0.9130778974034199,0.6438882421420256
two-sided,0.81,1.08,0.9165611146295124,0.639697322467986
two-sided,0.81,1.1,0.9181443951868271,0.6341094295692666
two-sided,0.81,1.12,0.9191735275490817,0.6274738067520372
two-sided,0.81,1.14,0.9198068397720076,0.6172293364377183
two-sided,0.81,1.16,0.920281823939202,0.6080325960419092
two-sided,0.81,1.18,0.9210734642178594,0.5917345750873109
two-sided,0.81,1.2,0.9213901203293223,0.5761350407450524
two-sided,0.81,1.22,0.9216276124129196,0.559254947613504
two-sided,0.81,1.24,0.9217067764407854,0.5412107101280559
two-sided,0.81,1.26,0.9220234325522483,0.5240977881257276
two-sided,0.81,1.28,0.9221817606079797,0.5075669383003493
two-sided,0.81,1.3,0.9221817606079797,0.49417927823050056
two-sided,0.81,1.32,0.9221817606079797,0.4827706635622817
two-sided,0.81,1.34,0.9222609246358455,0.4731082654249127
two-sided,0.81,1.36,0.9222609246358455,0.46577415599534344
two-sided,0.81,1.38,0.9222609246358455,0.46088474970896387
two-sided,0.81,1.4,0.9222609246358455,0.4582072176949942
two-sided,0.81,1.42,0.922419252691577,0.45669383003492436
two-sided,0.81,1.44,0.922419252691577,0.4555296856810245
two-sided,0.81,1.46,0.922419252691577,0.45494761350407453
two-sided,0.81,1.48,0.922419252691577,0.45413271245634457
two-sided,0.81,1.5,0.922419252691577,0.45389988358556466
two-sided,0.81,1.52,0.922419252691577,0.45378346915017465
two-sided,0.81,1.54,0.922419252691577,0.4532013969732247
two-sided,0.81,1.56,0.9225775807473084,0.45261932479627476
two-sided,0.81,1.58,0.9228150728309057,0.45250291036088475
two-sided,0.81,1.6,0.9231317289423686,0.4515715948777649
two-sided,0.81,1.62,0.9235275490816973,0.4505238649592549
two-sided,0.81,1.64,0.9237650411652945,0.44959254947613503
two-sided,0.81,1.66,0.9246358454718177,0.4488940628637951
two-sided,0.81,1.68,0.9249525015832806,0.44842840512223514
two-sided,0.81,1.7,0.9255858138062064,0.4479627473806752
two-sided,0.81,1.72,0.9263774540848638,0.44714784633294524
two-sided,0.81,1.74,0.9265357821405953,0.44691501746216533
two-sided,0.81,1.76,0.926931602279924,0.4463329452852154
two-sided,0.81,1.78,0.9274857504749842,0.44610011641443537
two-sided,0.81,1.8,0.9281190626979101,0.4454016298020954
two-sided,0.81,1.82,0.9288315389487017,0.44481955762514547
two-sided,0.81,1.84,0.9293065231158961,0.4442374854481955
two-sided,0.81,1.86,0.930889803673211,0.4438882421420256
two-sided,0.81,1.88,0.931760607979734,0.44342258440046567
two-sided,0.81,1.9,0.9330272324255858,0.44307334109429575
two-sided,0.81,1.92,0.9348480050664978,0.4426076833527357
two-sided,0.81,1.94,0.936589613679544,0.44167636786961584
two-sided,0.81,1.96,0.9384895503483217,0.4413271245634459
two-sided,0.81,1.98,0.9394395186827106,0.44051222351571595
two-sided,0.81,2.0,0.9404686510449651,0.44051222351571595
two-sided,0.81,2.02,0.9411019632678911,0.44016298020954603
two-sided,0.81,2.04,0.943239392020266,0.439930151338766
two-sided,0.81,2.06,0.9444268524382521,0.43899883585564614
two-sided,0.81,2.08,0.9456143128562381,0.4387660069848661
two-sided,0.81,2.1,0.9466434452184928,0.4384167636786962
two-sided,0.81,2.12,0.9476725775807473,0.43806752037252616
two-sided,0.81,2.14,0.9494141861937936,0.43771827706635624
two-sided,0.81,2.16,0.9506808106396454,0.43667054714784637
two-sided,0.81,2.18,0.9519474350854972,0.43655413271245636
two-sided,0.81,2.2,0.952897403419886,0.43632130384167633
two-sided,0.81,2.22,0.9536890436985433,0.4357392316647264
two-sided,0.81,2.24,0.9547973400886637,0.4356228172293365
two-sided,0.81,2.26,0.9551931602279924,0.4355064027939465
two-sided,0.81,2.28,0.9559848005066498,0.43527357392316646
two-sided,0.81,2.3,0.9570139328689043,0.43527357392316646
two-sided,0.81,2.32,0.9575680810639645,0.43527357392316646
two-sided,0.81,2.34,0.9584388853704876,0.43492433061699654
two-sided,0.81,2.36,0.9589138695376821,0.4345750873108265
two-sided,0.81,2.38,0.9596263457884737,0.4344586728754366
two-sided,0.81,2.4,0.9601013299556681,0.4343422584400466
two-sided,0.81,2.42,0.9605763141228626,0.43410942956926657
two-sided,0.81,2.44,0.9606554781507283,0.43364377182770664
two-sided,0.81,2.46,0.9608929702343255,0.43364377182770664
two-sided,0.81,2.48,0.9612887903736542,0.43364377182770664
two-sided,0.81,2.5,0.9616846105129829,0.43364377182770664
two-sided,0.81,2.52,0.9618429385687144,0.43364377182770664
two-sided,0.81,2.54,0.9620804306523116,0.4332945285215367
two-sided,0.81,2.56,0.9621595946801773,0.4331781140861467
two-sided,0.81,2.58,0.9622387587080431,0.4331781140861467
two-sided,0.81,2.6,0.9623970867637746,0.43282887077997667
two-sided,0.81,2.62,0.9624762507916402,0.43271245634458677
two-sided,0.81,2.64,0.962555414819506,0.43271245634458677
two-sided,0.81,2.66,0.9627137428752375,0.43259604190919676
two-sided,0.81,2.68,0.9627137428752375,0.4322467986030267
two-sided,0.81,2.7,0.9628720709309689,0.4321303841676368
two-sided,0.81,2.72,0.9629512349588347,0.4320139697322468
two-sided,0.81,2.74,0.9631095630145662,0.4318975552968568
two-sided,0.81,2.76,0.963188727042432,0.4318975552968568
two-sided,0.81,2.78,0.9632678910702976,0.4315483119906869
two-sided,0.81,2.8,0.9638220392653578,0.4314318975552969
two-sided,0.81,2.82,0.9642970234325523,0.4314318975552969
two-sided,0.81,2.84,0.9642970234325523,0.43119906868451685
two-sided,0.81,2.86,0.9644553514882838,0.43096623981373694
two-sided,0.81,2.88,0.9646928435718809,0.4307334109429569
two-sided,0.81,2.9,0.9647720075997467,0.4305005820721769
two-sided,0.81,2.92,0.9648511716276124,0.430384167636787
two-sided,0.81,2.94,0.9649303356554781,0.430384167636787
two-sided,0.81,2.96,0.9650094996833439,0.430267753201397
two-sided,0.81,2.98,0.9650094996833439,0.430267753201397
two-sided,0.81,3.0,0.9650094996833439,0.430151338766007
two-sided,0.81,3.02,0.9650094996833439,0.43003492433061696
two-sided,0.81,3.04,0.9650886637112096,0.42991850989522706
two-sided,0.81,3.06,0.9651678277390754,0.42968568102444704
two-sided,0.81,3.08,0.9651678277390754,0.429452852153667
two-sided,0.81,3.1,0.9652469917669411,0.4293364377182771
two-sided,0.81,3.12,0.9652469917669411,0.4292200232828871
two-sided,0.81,3.14,0.9652469917669411,0.4292200232828871
two-sided,0.81,3.16,0.9653261557948069,0.4291036088474971
two-sided,0.81,3.18,0.9653261557948069,0.4291036088474971
two-sided,0.81,3.2,0.9653261557948069,0.4291036088474971
two-sided,0.81,3.22,0.9653261557948069,0.4291036088474971
two-sided,0.81,3.24,0.9653261557948069,0.4289871944121071
two-sided,0.81,3.26,0.9654053198226725,0.4289871944121071
two-sided,0.81,3.28,0.9654053198226725,0.4289871944121071
two-sided,0.81,3.3,0.9654053198226725,0.4289871944121071
two-sided,0.81,3.32,0.9654844838505383,0.4287543655413272
two-sided,0.81,3.34,0.9655636478784041,0.4287543655413272
two-sided,0.81,3.36,0.9655636478784041,0.42863795110593716
two-sided,0.81,3.38,0.9655636478784041,0.42863795110593716
two-sided,0.81,3.4,0.9655636478784041,0.42863795110593716
two-sided,0.81,3.42,0.9655636478784041,0.42863795110593716
two-sided,0.81,3.44,0.9655636478784041,0.42863795110593716
two-sided,0.81,3.46,0.9656428119062698,0.42863795110593716
two-sided,0.81,3.48,0.9656428119062698,0.42863795110593716
two-sided,0.81,3.5,0.9657219759341356,0.42863795110593716
two-sided,0.81,3.52,0.9657219759341356,0.42863795110593716
two-sided,0.81,3.54,0.9658011399620012,0.42863795110593716
two-sided,0.81,3.56,0.9658011399620012,0.42863795110593716
two-sided,0.81,3.58,0.9658011399620012,0.42863795110593716
two-sided,0.82,1.0,0.847213426219126,0.6777648428405123
two-sided,0.82,1.02,0.8860829639012033,0.6700814901047729
two-sided,0.82,1.04,0.9001741608613046,0.6651920838183935
two-sided,0.82,1.06,0.9054781507283091,0.6623981373690337
two-sided,0.82,1.08,0.9089613679544015,0.6582072176949942
two-sided,0.82,1.1,0.9105446485117162,0.6526193247962747
two-sided,0.82,1.12,0.9115737808739709,0.6459837019790454
two-sided,0.82,1.14,0.9122070930968967,0.6357392316647263
two-sided,0.82,1.16,0.9126820772640912,0.6265424912689174
two-sided,0.82,1.18,0.9134737175427485,0.610244470314319
two-sided,0.82,1.2,0.9137903736542116,0.5946449359720605
two-sided,0.82,1.22,0.9140278657378087,0.5777648428405122
two-sided,0.82,1.24,0.9141070297656745,0.5597206053550641
two-sided,0.82,1.26,0.9144236858771374,0.5426076833527358
two-sided,0.82,1.28,0.9145820139328689,0.5260768335273573
two-sided,0.82,1.3,0.9145820139328689,0.5126891734575088
two-sided,0.82,1.32,0.9145820139328689,0.5012805587892899
two-sided,0.82,1.34,0.9146611779607347,0.4916181606519209
two-sided,0.82,1.36,0.9146611779607347,0.4842840512223515
two-sided,0.82,1.38,0.9146611779607347,0.47939464493597206
two-sided,0.82,1.4,0.9146611779607347,0.47671711292200236
two-sided,0.82,1.42,0.9148195060164661,0.47520372526193244
two-sided,0.82,1.44,0.9148195060164661,0.47403958090803255
two-sided,0.82,1.46,0.9148195060164661,0.4734575087310826
two-sided,0.82,1.48,0.9148195060164661,0.47264260768335276
two-sided,0.82,1.5,0.9148195060164661,0.47240977881257273
two-sided,0.82,1.52,0.9148195060164661,0.4722933643771827
two-sided,0.82,1.54,0.9148195060164661,0.4717112922002328
two-sided,0.82,1.56,0.9149778340721976,0.47112922002328284
two-sided,0.82,1.58,0.9152153261557948,0.47101280558789294
two-sided,0.82,1.6,0.9155319822672577,0.47008149010477296
two-sided,0.82,1.62,0.9159278024065864,0.4690337601862631
two-sided,0.82,1.64,0.9161652944901837,0.4681024447031432
two-sided,0.82,1.66,0.9170360987967068,0.46740395809080326
two-sided,0.82,1.68,0.9173527549081697,0.46693830034924333
two-sided,0.82,1.7,0.9179860671310957,0.4664726426076834
two-sided,0.82,1.72,0.918777707409753,0.46565774155995343
two-sided,0.82,1.74,0.9189360354654845,0.4654249126891734
two-sided,0.82,1.76,0.9193318556048131,0.46484284051222347
two-sided,0.82,1.78,0.9198860037998733,0.46461001164144355
two-sided,0.82,1.8,0.9205193160227992,0.4639115250291036
two-sided,0.82,1.82,0.9212317922735909,0.46332945285215366
two-sided,0.82,1.84,0.9217067764407854,0.4627473806752037
two-sided,0.82,1.86,0.9232900569981001,0.4623981373690338
two-sided,0.82,1.88,0.9241608613046232,0.46193247962747386
two-sided,0.82,1.9,0.925427485750475,0.4615832363213038
two-sided,0.82,1.92,0.9272482583913869,0.4611175785797439
two-sided,0.82,1.94,0.9289898670044332,0.460186263096624
two-sided,0.82,1.96,0.930889803673211,0.459837019790454
two-sided,0.82,1.98,0.9318397720075997,0.45902211874272414
two-sided,0.82,2.0,0.9328689043698544,0.45902211874272414
two-sided,0.82,2.02,0.9335022165927802,0.4586728754365541
two-sided,0.82,2.04,0.9356396453451552,0.4584400465657742
two-sided,0.82,2.06,0.9368271057631412,0.4575087310826542
two-sided,0.82,2.08,0.9380145661811273,0.4572759022118743
two-sided,0.82,2.1,0.9390436985433819,0.4569266589057043
two-sided,0.82,2.12,0.9400728309056364,0.45657741559953435
two-sided,0.82,2.14,0.9418144395186827,0.45622817229336443
two-sided,0.82,2.16,0.9430810639645345,0.45518044237485444
two-sided,0.82,2.18,0.9443476884103863,0.45506402793946454
two-sided,0.82,2.2,0.9452976567447752,0.4548311990686845
two-sided,0.82,2.22,0.9460892970234326,0.4542491268917346
two-sided,0.82,2.24,0.9471975934135529,0.45413271245634457
two-sided,0.82,2.26,0.9475934135528816,0.45401629802095456
two-sided,0.82,2.28,0.9483850538315389,0.45378346915017465
two-sided,0.82,2.3,0.9494141861937936,0.45378346915017465
two-sided,0.82,2.32,0.9499683343888538,0.45378346915017465
two-sided,0.82,2.34,0.9508391386953768,0.4534342258440046
two-sided,0.82,2.36,0.9513141228625712,0.4530849825378347
two-sided,0.82,2.38,0.9520265991133628,0.4529685681024447
two-sided,0.82,2.4,0.9525015832805573,0.45285215366705467
two-sided,0.82,2.42,0.9529765674477517,0.45261932479627476
two-sided,0.82,2.44,0.9530557314756175,0.4521536670547148
two-sided,0.82,2.46,0.9532932235592146,0.4521536670547148
two-sided,0.82,2.48,0.9536890436985433,0.4521536670547148
two-sided,0.82,2.5,0.954084863837872,0.4521536670547148
two-sided,0.82,2.52,0.9542431918936035,0.4521536670547148
two-sided,0.82,2.54,0.9544806839772008,0.4518044237485448
two-sided,0.82,2.56,0.9545598480050665,0.4516880093131548
two-sided,0.82,2.58,0.9546390120329322,0.4516880093131548
two-sided,0.82,2.6,0.9547973400886637,0.45133876600698486
two-sided,0.82,2.62,0.9548765041165295,0.45122235157159485
two-sided,0.82,2.64,0.9549556681443951,0.45122235157159485
two-sided,0.82,2.66,0.9551139962001267,0.45110593713620484
two-sided,0.82,2.68,0.9551139962001267,0.4507566938300349
two-sided,0.82,2.7,0.9552723242558582,0.4506402793946449
two-sided,0.82,2.72,0.9553514882837238,0.4505238649592549
two-sided,0.82,2.74,0.9555098163394553,0.450407450523865
two-sided,0.82,2.76,0.9555889803673211,0.450407450523865
two-sided,0.82,2.78,0.9556681443951869,0.45005820721769496
two-sided,0.82,2.8,0.956222292590247,0.44994179278230506
two-sided,0.82,2.82,0.9566972767574414,0.44994179278230506
two-sided,0.82,2.84,0.9566972767574414,0.44970896391152504
two-sided,0.82,2.86,0.9568556048131729,0.449476135040745
two-sided,0.82,2.88,0.9570930968967701,0.4492433061699651
two-sided,0.82,2.9,0.9571722609246358,0.4490104772991851
two-sided,0.82,2.92,0.9572514249525016,0.4488940628637951
two-sided,0.82,2.94,0.9573305889803673,0.4488940628637951
two-sided,0.82,2.96,0.957409753008233,0.4487776484284052
two-sided,0.82,2.98,0.957409753008233,0.4487776484284052
two-sided,0.82,3.0,0.957409753008233,0.44866123399301516
two-sided,0.82,3.02,0.957409753008233,0.44854481955762515
two-sided,0.82,3.04,0.9574889170360988,0.44842840512223514
two-sided,0.82,3.06,0.9575680810639645,0.44819557625145523
two-sided,0.82,3.08,0.9575680810639645,0.4479627473806752
two-sided,0.82,3.1,0.9576472450918303,0.4478463329452852
two-sided,0.82,3.12,0.9576472450918303,0.4477299185098952
two-sided,0.82,3.14,0.9576472450918303,0.4477299185098952
two-sided,0.82,3.16,0.957726409119696,0.4476135040745053
two-sided,0.82,3.18,0.957726409119696,0.4476135040745053
two-sided,0.82,3.2,0.957726409119696,0.4476135040745053
two-sided,0.82,3.22,0.957726409119696,0.4476135040745053
two-sided,0.82,3.24,0.957726409119696,0.4474970896391153
two-sided,0.82,3.26,0.9578055731475618,0.4474970896391153
two-sided,0.82,3.28,0.9578055731475618,0.4474970896391153
two-sided,0.82,3.3,0.9578055731475618,0.4474970896391153
two-sided,0.82,3.32,0.9578847371754274,0.44726426076833525
two-sided,0.82,3.34,0.9579639012032932,0.44726426076833525
two-sided,0.82,3.36,0.9579639012032932,0.44714784633294524
two-sided,0.82,3.38,0.9579639012032932,0.44714784633294524
two-sided,0.82,3.4,0.9579639012032932,0.44714784633294524
two-sided,0.82,3.42,0.9579639012032932,0.44714784633294524
two-sided,0.82,3.44,0.9579639012032932,0.44714784633294524
two-sided,0.82,3.46,0.958043065231159,0.44714784633294524
two-sided,0.82,3.48,0.958043065231159,0.44714784633294524
two-sided,0.82,3.5,0.9581222292590247,0.44714784633294524
two-sided,0.82,3.52,0.9581222292590247,0.44714784633294524
two-sided,0.82,3.54,0.9582013932868905,0.44714784633294524
two-sided,0.82,3.56,0.9582013932868905,0.44714784633294524
two-sided,0.82,3.58,0.9582013932868905,0.44714784633294524
two-sided,0.83,1.0,0.8390595313489551,0.70011641443539
two-sided,0.83,1.02,0.8779290690310323,0.6924330616996508
two-sided,0.83,1.04,0.8920202659911336,0.6875436554132712
two-sided,0.83,1.06,0.897324255858138,0.6847497089639115
two-sided,0.83,1.08,0.9008074730842305,0.6805587892898719
two-sided,0.83,1.1,0.9023907536415453,0.6749708963911525
two-sided,0.83,1.12,0.9034198860037999,0.6683352735739232
two-sided,0.83,1.14,0.9040531982267258,0.6580908032596042
two-sided,0.83,1.16,0.9045281823939202,0.6488940628637951
two-sided,0.83,1.18,0.9053198226725776,0.6325960419091967
two-sided,0.83,1.2,0.9056364787840405,0.6169965075669384
two-sided,0.83,1.22,0.9058739708676378,0.60011641443539
two-sided,0.83,1.24,0.9059531348955034,0.5820721769499417
two-sided,0.83,1.26,0.9062697910069665,0.5649592549476135
two-sided,0.83,1.28,0.9064281190626979,0.5484284051222352
two-sided,0.83,1.3,0.9064281190626979,0.5350407450523864
two-sided,0.83,1.32,0.9064281190626979,0.5236321303841676
two-sided,0.83,1.34,0.9065072830905636,0.5139697322467986
two-sided,0.83,1.36,0.9065072830905636,0.5066356228172293
two-sided,0.83,1.38,0.9065072830905636,0.5017462165308498
two-sided,0.83,1.4,0.9065072830905636,0.49906868451688013
two-sided,0.83,1.42,0.9066656111462951,0.4975552968568102
two-sided,0.83,1.44,0.9066656111462951,0.4963911525029103
two-sided,0.83,1.46,0.9066656111462951,0.4958090803259604
two-sided,0.83,1.48,0.9066656111462951,0.49499417927823053
two-sided,0.83,1.5,0.9066656111462951,0.4947613504074505
two-sided,0.83,1.52,0.9066656111462951,0.4946449359720605
two-sided,0.83,1.54,0.9066656111462951,0.49406286379511055
two-sided,0.83,1.56,0.9068239392020266,0.4934807916181606
two-sided,0.83,1.58,0.9070614312856238,0.4933643771827707
two-sided,0.83,1.6,0.9073780873970868,0.49243306169965073
two-sided,0.83,1.62,0.9077739075364154,0.49138533178114085
two-sided,0.83,1.64,0.9080113996200126,0.490454016298021
two-sided,0.83,1.66,0.9088822039265357,0.48975552968568103
two-sided,0.83,1.68,0.9091988600379988,0.4892898719441211
two-sided,0.83,1.7,0.9098321722609246,0.48882421420256117
two-sided,0.83,1.72,0.910623812539582,0.4880093131548312
two-sided,0.83,1.74,0.9107821405953135,0.4877764842840512
two-sided,0.83,1.76,0.9111779607346422,0.48719441210710124
two-sided,0.83,1.78,0.9117321089297024,0.4869615832363213
two-sided,0.83,1.8,0.9123654211526282,0.4862630966239814
two-sided,0.83,1.82,0.9130778974034199,0.48568102444703143
two-sided,0.83,1.84,0.9135528815706143,0.4850989522700815
two-sided,0.83,1.86,0.915136162127929,0.48474970896391156
two-sided,0.83,1.88,0.9160069664344522,0.4842840512223515
two-sided,0.83,1.9,0.917273590880304,0.4839348079161816
two-sided,0.83,1.92,0.919094363521216,0.48346915017462166
two-sided,0.83,1.94,0.9208359721342622,0.4825378346915018
two-sided,0.83,1.96,0.9227359088030399,0.48218859138533177
two-sided,0.83,1.98,0.9236858771374288,0.4813736903376019
two-sided,0.83,2.0,0.9247150094996833,0.4813736903376019
two-sided,0.83,2.02,0.9253483217226093,0.4810244470314319
two-sided,0.83,2.04,0.9274857504749842,0.48079161816065197
two-sided,0.83,2.06,0.9286732108929703,0.479860302677532
two-sided,0.83,2.08,0.9298606713109563,0.4796274738067521
two-sided,0.83,2.1,0.930889803673211,0.47927823050058205
two-sided,0.83,2.12,0.9319189360354655,0.4789289871944121
two-sided,0.83,2.14,0.9336605446485117,0.4785797438882421
two-sided,0.83,2.16,0.9349271690943636,0.4775320139697322
two-sided,0.83,2.18,0.9361937935402154,0.4774155995343422
two-sided,0.83,2.2,0.9371437618746041,0.4771827706635623
two-sided,0.83,2.22,0.9379354021532615,0.47660069848661235
two-sided,0.83,2.24,0.9390436985433819,0.47648428405122234
two-sided,0.83,2.26,0.9394395186827106,0.47636786961583233
two-sided,0.83,2.28,0.940231158961368,0.4761350407450524
two-sided,0.83,2.3,0.9412602913236225,0.4761350407450524
two-sided,0.83,2.32,0.9418144395186827,0.4761350407450524
two-sided,0.83,2.34,0.9426852438252058,0.4757857974388824
two-sided,0.83,2.36,0.9431602279924003,0.47543655413271246
two-sided,0.83,2.38,0.9438727042431919,0.47532013969732245
two-sided,0.83,2.4,0.9443476884103863,0.47520372526193244
two-sided,0.83,2.42,0.9448226725775808,0.47497089639115253
two-sided,0.83,2.44,0.9449018366054465,0.4745052386495926
two-sided,0.83,2.46,0.9451393286890437,0.4745052386495926
two-sided,0.83,2.48,0.9455351488283724,0.4745052386495926
two-sided,0.83,2.5,0.9459309689677011,0.4745052386495926
two-sided,0.83,2.52,0.9460892970234326,0.4745052386495926
two-sided,0.83,2.54,0.9463267891070297,0.47415599534342256
two-sided,0.83,2.56,0.9464059531348955,0.47403958090803255
two-sided,0.83,2.58,0.9464851171627613,0.47403958090803255
two-sided,0.83,2.6,0.9466434452184928,0.47369033760186263
two-sided,0.83,2.62,0.9467226092463584,0.4735739231664726
two-sided,0.83,2.64,0.9468017732742242,0.4735739231664726
two-sided,0.83,2.66,0.9469601013299557,0.4734575087310826
two-sided,0.83,2.68,0.9469601013299557,0.4731082654249127
two-sided,0.83,2.7,0.9471184293856871,0.4729918509895227
two-sided,0.83,2.72,0.9471975934135529,0.47287543655413267
two-sided,0.83,2.74,0.9473559214692844,0.47275902211874277
two-sided,0.83,2.76,0.94743508549715,0.47275902211874277
two-sided,0.83,2.78,0.9475142495250158,0.47240977881257273
two-sided,0.83,2.8,0.948068397720076,0.4722933643771827
two-sided,0.83,2.82,0.9485433818872704,0.4722933643771827
two-sided,0.83,2.84,0.9485433818872704,0.4720605355064028
two-sided,0.83,2.86,0.9487017099430018,0.4718277066356228
two-sided,0.83,2.88,0.9489392020265991,0.4715948777648429
two-sided,0.83,2.9,0.9490183660544649,0.47136204889406286
two-sided,0.83,2.92,0.9490975300823306,0.47124563445867285
two-sided,0.83,2.94,0.9491766941101963,0.47124563445867285
two-sided,0.83,2.96,0.949255858138062,0.47112922002328284
