fraction,draw,n_structures,n_groups,n_pairs,cosine,spearman_vs_published,dev_accuracy,v_atom,M_z,D_BV,eta_site,k_max,f_iso
0.6,42,2512,480,5345,0.9889605594614135,0.9841440614257332,0.74644821713276,-7.0893695007051845,-2.1185419435230806,-0.7607105682737886,-0.7876414828811251,-0.18934816657592085,0.5361146255233633
0.6,43,2512,474,5802,0.9930814026057996,0.9936157223609628,0.7559578830691756,-4.281501228292921,-1.659790321018793,-1.0739668245932779,-0.7221826885982744,-0.25406848353209266,0.5585805274322261
0.6,44,2512,486,5428,0.9321265519463797,0.9711765516836496,0.7478163743117375,-3.635616899167822,-2.6737330117704854,-0.9400698914671505,-0.7692465189177891,-0.18949331224779462,0.49992196617463636
0.6,45,2512,457,5385,0.9984600036523784,0.9985208503463809,0.7529381614394985,-5.248429267983131,-1.041387113057346,-1.1445470717710509,-0.7909368356527869,-0.24073518648310877,0.5877685936808562
0.6,46,2512,484,5377,0.9985004891480506,0.9954030603713073,0.7546222201344085,-6.774500047626385,-1.6362008830059154,-1.5896369672261277,-0.8129913200915643,-0.4033593098285235,0.6456599953290154
0.6,47,2512,466,4657,0.9884563427432599,0.9848025801125665,0.7442880464370157,-5.59520885878734,-0.714488544702074,-0.7670979574147485,-0.8018591807197034,-0.16222152579944038,0.5155151323760775
0.6,48,2512,472,5412,0.9832256260237418,0.9593380278541737,0.7455348228992135,-4.028519000368449,-0.34640416417608905,-1.3211029860284647,-0.941928994981284,-0.1805484580062363,0.5502655331671081
0.6,49,2512,475,5289,0.9739958727057854,0.9466373621286037,0.7368424963982072,-6.815987525867532,-0.40135989682612633,-0.7707171056595352,-0.7551463354018233,-0.1510643018805278,0.4273371925656935
0.6,50,2512,465,5129,0.9838831331762841,0.9704451714382433,0.7473732324719118,-7.510618889162634,-0.6282991980210698,-1.387951712467519,-0.8134728274235041,-0.1939534572394412,0.5259628756622782
0.6,51,2512,473,5594,0.9950065963055325,0.9965745278113235,0.7454826982119962,-3.6001248575578533,-1.0699328313408532,-1.187395856362569,-0.8151679762746966,-0.11544285094448882,0.5619661308735563
0.6,52,2512,458,4802,0.8873363510845889,0.9563239591277277,0.7454153574480608,-4.142633402294143,-3.829491148422453,-1.2138172303192434,-0.7421244198809844,-0.2386448717467266,0.6133661492711282
0.6,53,2512,465,5139,0.9887424901444778,0.9772367458485414,0.7508943272353592,-4.70187340312839,-0.4476276896443313,-0.9697324729664343,-0.6772423868314459,-0.1777917136279969,0.5381794526292812
0.6,54,2512,495,5513,0.9782704521996427,0.9397641361735317,0.7463986028842152,-4.862958168159346,-0.16676555467435475,-0.9442896164261797,-0.7515544678307676,-0.2099298958483491,0.4765880523951504
0.6,55,2512,480,4272,0.9851386190094361,0.9944746686564045,0.743911247224768,-3.412664882059219,-1.4330313000840031,-1.143359965066043,-0.8380707570769544,-0.13572124779849098,0.6439829339710915
0.6,56,2512,461,5770,0.9956085498913223,0.9953083973843532,0.7458604383965108,-5.170001108393354,-1.0613069010832112,-0.9158437729873273,-0.6615523720665686,-0.11684541037939675,0.3638826266127356
0.6,57,2512,475,4967,0.9956703851156956,0.9936715401711153,0.7504303827109381,-7.367379112622672,-1.4769336179003314,-1.532619317656998,-0.7592674404080886,-0.26186726048512005,0.5325973371226689
0.6,58,2512,467,5151,0.99776250534654,0.9969309939824131,0.7515911166002884,-5.412509467958772,-1.5594844147169247,-1.0013665391663797,-0.819695599568566,-0.2273703500570321,0.5247543242212376
0.6,59,2512,485,4630,0.9994851425728718,0.9990156258476437,0.7586739021548273,-4.852655134342212,-1.0838056113832282,-1.1502825034757387,-0.7556703676039512,-0.2767371749924462,0.5625680041549114
0.6,60,2512,500,4421,0.9742834019000187,0.9157168951730825,0.7465015546546643,-4.060922055130347,-0.040685526089479514,-0.9619022921341257,-0.763454751993842,-0.173636203269337,0.5223337312084296
0.6,61,2512,462,4825,0.9962935625715379,0.9950369384084691,0.7512325578522069,-5.388737573751525,-0.9012314675107301,-1.1768986953540228,-0.8715168128323242,-0.3007369531028492,0.4665530260789276
0.6,62,2512,487,5432,0.9816056330313534,0.949179426235888,0.748905552477749,-5.841449002520131,-0.27926827107548446,-1.2680357623977998,-0.9510900119293837,-0.33929343621900254,0.6889984778092978
0.6,63,2512,465,5597,0.9956489859528959,0.9954548604251992,0.7449918809640215,-5.193794409192819,-1.067794847493347,-0.774750662847388,-0.8599378417456698,-0.23539601937378155,0.6649395732958465
0.6,64,2512,482,5262,0.9913522401125374,0.9809210932422422,0.7488310615218002,-4.483145223944505,-0.4981777505623749,-1.0568545335166122,-0.8112356259109538,-0.21547540443127552,0.47916152408363316
0.6,65,2512,481,5642,0.995319006667842,0.995142039779914,0.7434802568497783,-5.846738478966795,-1.343051541880503,-0.9206172231642568,-0.8363357413867991,-0.16836262342725553,0.3766413447336778
0.6,66,2512,462,4780,0.9805803658265138,0.9637879503984015,0.7432667101073767,-5.975433371504803,-0.509929195956032,-0.6572836920412948,-0.8753190468716318,-0.24269413779856613,0.5974640522070029
0.6,67,2512,473,4565,0.9967091128678167,0.9965299028593411,0.7395387374892025,-4.280108724874331,-1.1051452389522078,-0.6610813272753522,-0.7634022045531089,-0.13433971941231052,0.5609296128379783
0.6,68,2512,473,5044,0.9834644396736154,0.9554994250062088,0.7422496446742093,-4.7830317241555065,-0.29520574031191554,-1.0868908288533394,-0.6998053861602833,-0.04131813298977419,0.5453663230581854
0.6,69,2512,472,5764,0.9517827492484415,0.9704694909940526,0.7503301890115756,-5.278201035743044,-3.3485684754327267,-1.1350704638305262,-0.8579087196850139,-0.23063900060003475,0.5621811229218647
0.6,70,2512,490,5192,0.9914222378113815,0.9855517253930401,0.7466364300892231,-7.631377011062918,-2.273076116438574,-1.01699364627824,-0.7682687500918427,-0.1546463097511567,0.6797988157350083
0.6,71,2512,468,5483,0.9923786207063868,0.9914627693483173,0.7491906829926708,-5.056389364919348,-0.7737397808461843,-0.8086943914401166,-0.6385217621229817,-0.1302303084155082,0.5594061988298682
0.6,72,2512,480,5190,0.99720877849496,0.9967052910968401,0.7527369424940531,-4.421461694699968,-0.8701344203404165,-1.2943693932824878,-0.6804211569293813,-0.2034442076761065,0.4512761080549013
0.6,73,2512,441,5607,0.9971355883476835,0.9977512479575836,0.7570703634852849,-4.372602135324353,-1.3356810801838748,-1.3451400263422981,-0.7672765692460893,-0.28394680670975403,0.6022479461560618
0.6,74,2512,472,5187,0.9931657918047588,0.990950074647593,0.7381738212239995,-5.467148402075433,-1.4383963498500094,-0.7477626139126275,-0.7349342635969058,-0.07553001587746576,0.3503631093019049
0.6,75,2512,493,4922,0.9909782246495702,0.9829764809556412,0.7490473919255092,-5.68131189411997,-0.6434866571629779,-1.1334292603643066,-0.8536748522784006,-0.20534132312250566,0.6965573831579298
0.6,76,2512,483,5590,0.9878578132090711,0.9861091343074215,0.7467279390623311,-6.364721220653211,-0.8877387904268836,-0.8509986472403752,-0.7011610717095138,-0.1342645850248334,0.5419224744058434
0.6,77,2512,478,6036,0.997117731058808,0.9956034059114899,0.750262573072968,-5.51788089869404,-1.5954045729873392,-0.9784822441309253,-0.7648823512358675,-0.22591939764121746,0.5531801965483227
0.6,78,2512,488,4973,0.999204942456653,0.9977102696556317,0.7448783030281625,-4.366279601957766,-1.0232338722850047,-1.0467353470548892,-0.8699235958361704,-0.20978467793217317,0.40543449474324394
0.6,79,2512,463,4972,0.994556418087708,0.9900221246635422,0.7534555111037253,-6.077145148904053,-2.0174736351470264,-1.071779568221791,-0.7737272154301478,-0.33437740986796227,0.6201245684231537
0.6,80,2512,477,5720,0.979315941978304,0.9588637697864323,0.7382835200936401,-6.216730020500908,-0.43281870134990236,-0.8664748421292368,-0.7819369641530234,-0.13827894516626765,0.41830585144028726
0.6,81,2512,452,4720,0.9926289424339954,0.9890868109182914,0.7440559679384724,-5.835401231603499,-1.8271132566052437,-0.8452701448123164,-0.7916359668383558,-0.3423406098309738,0.3838725799164967
0.6,82,2512,476,5219,0.994158610992231,0.990769466563917,0.7547649614397431,-5.261329034746974,-0.732644710557855,-1.1313549407100814,-0.7675889420600909,-0.21725160293972148,0.62276316705381
0.6,83,2512,472,5393,0.9848270010978785,0.960420230186313,0.7471875688777311,-3.733969457407708,-0.2864395273652228,-1.0595289535205619,-0.800994000373879,-0.24588701220978884,0.483312294266977
0.6,84,2512,458,5421,0.9876266656860128,0.9858445009069622,0.7515280145862667,-4.241326551765283,-0.7740297906099168,-1.6723534806125224,-0.8885601606477738,-0.3354523961468017,0.598901509120714
0.6,85,2512,476,5149,0.9975596311017202,0.9975149322512439,0.7470434885330637,-5.736950583799639,-1.4332757073123172,-0.9664657349717357,-0.8770685624999011,-0.30414458818658924,0.5764231421094727
0.6,86,2512,486,5136,0.9968211909092981,0.9963052351476224,0.7523502104640754,-4.507741562695384,-1.5172180548325582,-0.9734443125851964,-0.7444272277230044,-0.20685207683424192,0.6079328791516039
0.6,87,2512,473,5624,0.993781249740815,0.9944815154846088,0.7434996217441237,-5.820843108571263,-1.0941788643420443,-0.8587807660136758,-0.8527236868146323,-0.17076855308617087,0.44869066772775634
0.6,88,2512,490,4901,0.9911466010760801,0.9908841704316784,0.7498310487837413,-6.4380364211655,-1.3117120970221177,-0.8300719558944177,-0.6812197772300976,-0.17880808952231073,0.4607663676424083
0.6,89,2512,488,5898,0.9954883100313682,0.9926886210167537,0.7508776730804216,-6.0585203201274105,-2.0623271445751694,-1.2949885558005547,-0.8424277651918892,-0.18828239663393279,0.5253427433027923
0.6,90,2512,483,5041,0.9953303306506615,0.9962226677715265,0.7550173251298423,-5.931303719880061,-1.090806714080352,-1.03983770447689,-0.7861733092434453,-0.26904198796325723,0.492299357071314
0.6,91,2512,466,5895,0.9928186043594222,0.990073439500125,0.7475792552602782,-6.573596444730021,-1.4871914885055386,-0.9982510465087242,-0.6946846000075041,-0.08563240955496013,0.38877518013096835
0.6,92,2512,484,4870,0.9930661064121112,0.991796631389885,0.7538622256315065,-5.749810531466951,-0.866224446638475,-1.1594727629277142,-0.6513972147336828,-0.21609410101569765,0.44451821737807173
0.6,93,2512,480,5576,0.979272061621384,0.9605875320681025,0.7402852087125367,-5.55805974637214,-0.44891131122484884,-0.6961008334119553,-0.6441859507658265,-0.049502397851282944,0.4098445025417296
0.6,94,2512,491,5095,0.9837601005040149,0.9832027812078066,0.7521117738141334,-5.391626971126896,-2.4673405793183574,-1.3181614765681953,-0.7108229971437645,-0.22774552378079477,0.6036866061829094
0.6,95,2512,465,5220,0.9814277990933882,0.9472230599641106,0.7416842653157075,-4.6559028138958825,-0.21844901426648747,-1.0117814495402777,-0.8593853202946465,-0.21546998288604577,0.5236930720480139
0.6,96,2512,476,4803,0.9975991053727611,0.9969480282488247,0.7468128426747408,-4.398509522449894,-1.3968233682832996,-1.1446326430435874,-0.8128301552225443,-0.04569600102912161,0.6145938105887744
0.6,97,2512,500,5194,0.9875606890944835,0.9873713140061289,0.7468348554069539,-7.716011389241164,-1.454772946635549,-0.7684247469945412,-0.82924382499396,-0.2826993123774825,0.575414454113528
0.6,98,2512,475,5401,0.9967831984248332,0.9969023257809113,0.7509823762050949,-5.6767840055448096,-1.3992861902703786,-0.9146051968336726,-0.816319066572369,-0.2597035969611142,0.5184603024319046
0.6,99,2512,473,5891,0.9965414297340348,0.9952992598334631,0.7546872202524303,-4.147038295589705,-0.6913708635393037,-0.9726350474830203,-0.6549795714226476,-0.18930603575802674,0.37856805146359374
0.6,100,2512,495,5247,0.9807376750288226,0.993568040441845,0.7494746879685499,-2.8648917266041574,-1.278027807513309,-1.0468494270266524,-0.7262316499819144,-0.23119933209120327,0.4750255310122447
0.6,101,2512,490,5740,0.9914953015906726,0.9910401761340922,0.7500758694126863,-6.045835467972158,-0.933125413977364,-0.9998626505135149,-0.7271532811248212,-0.15873984100997904,0.4022148423620923
0.6,102,2512,487,5223,0.9971105059643908,0.9944393122051317,0.7512409258443333,-4.024751595125287,-0.9039612333855236,-1.1554557363062345,-0.8943611542582872,-0.3346817639029174,0.5337066313275983
0.6,103,2512,492,5471,0.9688642479816975,0.9909614121881478,0.7462898456399382,-2.9512531043487864,-1.487027281802229,-1.2687151097078269,-0.7612402373111993,-0.17511825904512532,0.47671934946319783
0.6,104,2512,455,5363,0.9145506099418153,0.9722501340518263,0.7443867099621209,-3.0584852605928305,-2.4950516342879383,-0.9747302166760541,-0.7891298123040766,-0.22839643288421257,0.5695812376396837
0.6,105,2512,467,5010,0.9940845277844523,0.994396563056182,0.7500286059694514,-5.071867263640656,-1.552392458770269,-1.7732004926095573,-0.7187304767265973,-0.22159465642957865,0.6946785648195816
0.6,106,2512,481,4954,0.9942212018464599,0.9908149589562769,0.752749617287515,-5.562998770755427,-1.9154312151149617,-1.3989377848872113,-0.7729075418036983,-0.34614949534761436,0.3065562106267831
0.6,107,2512,495,5305,0.993528194104443,0.9896425985725478,0.7460184245435344,-4.6301636087190206,-0.7329599230978296,-1.469494220192209,-0.835947610657052,-0.19274799291125413,0.49223476560584756
0.6,108,2512,481,5477,0.9904743310060194,0.9902619827178091,0.7490123090372248,-6.314740916390908,-0.9133883389726908,-0.9698278008476893,-0.8084399966514907,-0.26764366865606143,0.4475048006236366
0.6,109,2512,470,5600,0.9922209198481176,0.9921861294485969,0.744568882361443,-5.88506452954821,-0.9498556608330287,-0.8778199248765489,-0.7530858325892423,-0.1376519088610986,0.6007019040581032
0.6,110,2512,490,4678,0.9869178504437272,0.9722308842648724,0.743986247835978,-5.4079452801575245,-0.5169906272598793,-1.7017964500368228,-0.9384030996079051,-0.20899082438006136,0.7185192074018442
0.6,111,2512,475,5057,0.9932714372179893,0.9931690299659057,0.7454153338243649,-4.371221452527316,-0.8781041375245686,-0.5780681775693536,-0.7513979034337853,-0.2540060448854105,0.33905262982135226
0.6,112,2512,470,5441,0.9875807339939804,0.9818145285485791,0.747440101060966,-7.6837207555011755,-2.3933365918601472,-0.7617462649276806,-0.8454930840953608,-0.21684919823237353,0.630996885973889
0.6,113,2512,468,5424,0.9829178672138548,0.9629200548843944,0.7442990978791183,-5.7300894697102285,-0.41825797822799515,-0.8991134257913985,-0.9075603172920951,-0.34368952895735266,0.5323327509794896
0.6,114,2512,485,4590,0.9752303603655804,0.9300671879263138,0.7538041579813789,-6.795994476117334,-0.15090672372070568,-1.4803681727684628,-0.8188088711412604,-0.3602902436656665,0.585617229157314
0.6,115,2512,476,6180,0.9861008137083823,0.9666635378106415,0.7514961615980259,-4.2509986220617,-0.3351311911488456,-1.2062949533054708,-0.7616784233343294,-0.21426974825691014,0.5225739875045484
0.6,116,2512,471,5236,0.9914625738300582,0.9910261481551104,0.7446613825918189,-3.9348132550617265,-1.5508559865439309,-0.8848754684545294,-0.6501095598815871,-0.12777524662008194,0.3321574924328587
0.6,117,2512,493,5371,0.9935053400064117,0.991834056554037,0.7460133315251085,-5.0589424259137346,-1.6756887779426257,-0.7657559285895239,-0.7598756937765782,-0.1583663467865146,0.49947946502209706
0.6,118,2512,478,5097,0.9951587643169635,0.9933649900767386,0.7557350101550526,-5.181701823127682,-0.926145865462382,-1.6088176742595497,-0.7502554869720555,-0.296521177948659,0.5912706758133756
0.6,119,2512,473,5310,0.993640387583402,0.9921181058400979,0.7516746906641696,-4.623509973658239,-0.6860727821533598,-0.8469075333844005,-0.6678106215003529,-0.25903977716263876,0.42960225405856073
0.6,120,2512,458,5129,0.9951479412305572,0.9953404258138081,0.7442741545360511,-5.566854605925572,-1.0879431659336565,-0.8977118080549549,-0.7608287235532686,-0.09973025544827899,0.5141863615781986
0.6,121,2512,469,4924,0.9741763261708581,0.9213002845332935,0.7329152146430483,-4.012718215560528,-0.08649027084563075,-0.6713992299327044,-0.7056520898237229,-0.1291352997962005,0.35907806365661166
0.6,122,2512,471,5578,0.9881816173620536,0.9819714280121207,0.7466795748990825,-3.0666643169506274,-0.6277884202751096,-1.1458344957060955,-0.7346127499707826,-0.007342046149763847,0.5762973100564819
0.6,123,2512,480,4676,0.984348159861357,0.9873490314475123,0.7403645662148292,-4.399000692409939,-1.9066481216672404,-0.6908506360247997,-0.8547062933344471,-0.19130182140185834,0.5371520681701399
0.6,124,2512,466,5670,0.9980929109394077,0.9950314416222242,0.7506295245144862,-3.4295579252181185,-0.7159830597767025,-0.8645297422933175,-0.7457748434507238,-0.1875137029191057,0.4590981927810357
0.6,125,2512,459,5255,0.9414831224651415,0.9687187201894921,0.7435798405962768,-4.0694750133948885,-2.733091641788846,-0.668562425377033,-0.8125397792341688,-0.16135577575685414,0.6364439317515019
0.6,126,2512,487,5620,0.9847679829968615,0.9675377588058188,0.7458714141935269,-5.0789832522135,-0.3895622491940216,-0.9098013494749793,-0.723666422409886,-0.15160707482029612,0.5065455100029774
0.6,127,2512,485,4878,0.9954514676416993,0.9945490081005817,0.7455634387280197,-5.444335712737419,-0.9703293294304489,-0.9046683835710648,-0.8715741631146074,-0.29540687097078466,0.6488749171534719
0.6,128,2512,495,6164,0.9754406900899186,0.9912717107824145,0.7498166502785281,-2.8491284407866715,-1.2457375034373528,-1.1159706018944449,-0.8336805803055034,-0.21407616812650984,0.6475902000949122
0.6,129,2512,467,6521,0.9916123035501304,0.9956334890576707,0.747542081091044,-3.8169111386859695,-1.2746622996928427,-1.2821026551347672,-0.8704376007034861,-0.1481094085636044,0.7624999655822943
0.6,130,2512,470,5252,0.9851922626211038,0.981286403185413,0.7459811204508335,-5.684001641123612,-2.2249673018391833,-0.7153911243546063,-0.790119383062485,-0.288167114784935,0.4421975825571685
0.6,131,2512,475,4669,0.9912720597608393,0.9887928084650491,0.7443448113743208,-5.370472815217064,-1.8003140011315097,-0.7099034843000489,-0.7769103586157639,-0.23142584361832996,0.4646899053608389
0.6,132,2512,473,5024,0.9996946024775134,0.9992163581884164,0.7510694820650659,-5.1090252637908335,-1.310743053520186,-1.1424361663298006,-0.8364965644746768,-0.25429361075867235,0.7069979567913116
0.6,133,2512,483,5700,0.9546948107016218,0.9755344016278028,0.7434632895544404,-2.7430393061727556,-0.7941253049265046,-1.611141673955857,-0.8780143024247558,-0.17208968370070155,0.6169255802587997
0.6,134,2512,474,4776,0.9981508201184341,0.996561186460609,0.7543604312846603,-4.777845302180905,-0.9151717413045702,-1.2075690152360143,-0.8200626320188135,-0.3149196390467686,0.5477269764540305
0.6,135,2512,459,5108,0.9949404721039783,0.9889315768552638,0.7474867638291399,-4.359759464760324,-0.6832656440073037,-0.8762382100284286,-0.8113335193501122,-0.24246755643465762,0.6534992796435066
0.6,136,2512,485,5020,0.9946970957744606,0.9942544035397421,0.745942536575381,-4.29008018868899,-1.5083149544174805,-0.794698001855698,-0.7188827244558825,-0.1811001408981428,0.5216543450556482
0.6,137,2512,489,5093,0.9930350800369969,0.9888103286027012,0.7574940196368233,-5.133130748707352,-0.6689700451547616,-1.2035331247125527,-0.6921472397986266,-0.25630054166228866,0.5201755980992413
0.6,138,2512,481,5668,0.9954537707296985,0.9913624248394178,0.7521378498700464,-4.183823971139325,-0.6630403115860987,-1.1572620030899166,-0.7794994104027351,-0.22000437911122395,0.4569636451088055
0.6,139,2512,466,5302,0.9974519065123137,0.9961683868643122,0.7564002998285074,-6.604349642119779,-1.309390199587935,-1.641092647273812,-0.8184776183344613,-0.3370287927453168,0.5968067076785613
0.6,140,2512,467,4883,0.9881608416169204,0.9801808608871253,0.7393215003534189,-5.839212406553698,-0.6988327304998466,-0.8131349428787155,-0.9019089538265879,-0.3468562123756709,0.650454558439291
0.6,141,2512,469,4711,0.9984838174765563,0.9963995419052923,0.7468331824574961,-5.642568070983075,-1.5131231425500784,-1.4490008595944401,-0.7920698091172266,-0.1427417029181901,0.4457082113210516
0.6,142,2512,472,5440,0.9871630121414805,0.9767581873625694,0.7465296122321483,-5.867759984345775,-0.5774963241230647,-0.9678071766951745,-0.8929667906822484,-0.33692062986029425,0.5436020869621717
0.6,143,2512,479,5546,0.9952043795579276,0.9956242539074769,0.7472654274959115,-4.021656065909283,-1.3139212788178831,-0.8973092705640098,-0.9826704015815539,-0.30131383499887604,0.5942906660549304
0.6,144,2512,481,5205,0.9931414919202448,0.9900715390111713,0.7480563619972432,-5.793006521956242,-1.8390070938816012,-0.8277808069251456,-0.7433818407955867,-0.15987886451658884,0.6291184665415626
0.6,145,2512,486,5119,0.9560349481832311,0.974165980754727,0.7538213689005516,-4.142182014842255,-2.5732686772274254,-1.0895182408819541,-0.6944014142093509,-0.2923983834306218,0.44600789140863545
0.6,146,2512,458,5878,0.9694612575885684,0.9836799016980075,0.7447401345412734,-4.369608698019113,-2.394820933199123,-0.9747979876143329,-0.9561077232801295,-0.3209554970960647,0.6893954059591565
0.6,147,2512,481,5225,0.9950587905541635,0.9957351304765805,0.7494411935668038,-5.288958637134199,-0.9673126459971836,-0.8538201030174921,-0.7352334995843053,-0.16358832744167429,0.5890125909939116
0.6,148,2512,454,5786,0.9962903007629607,0.9967763878572838,0.7518815818400897,-6.003738826781441,-1.2312685703664292,-1.034006747646212,-0.7892819080800862,-0.29573622461480115,0.5390563138170908
0.6,149,2512,476,5752,0.9922852812460484,0.99098851765641,0.7427031563260472,-6.893449112652633,-1.6599570936104253,-0.8614202442190574,-0.7982740232486933,-0.11766700111851032,0.577044750947116
0.6,150,2512,487,5985,0.9940381434090795,0.9894610251222246,0.7473377939142858,-4.994634946810728,-0.7836667861275745,-1.4626072886239578,-0.7301736063692204,-0.0702093998445594,0.502511166345529
0.6,151,2512,471,5558,0.9895755277130197,0.9905349475348763,0.7411313230042063,-6.104738916811318,-1.0653606407788208,-0.7125481662784051,-0.8334335292241074,-0.19180577654613468,0.4151924720440087
0.6,152,2512,470,5470,0.9948900679842314,0.9935625511758147,0.7445882549250213,-5.0735778691513715,-1.0548842500744753,-1.6738989405321347,-0.6768843511276768,-0.10452242947520309,0.6284962141345752
0.6,153,2512,486,5611,0.9931338450689919,0.9924260229786577,0.7531601625805666,-6.748368816310991,-1.024884066191636,-1.3258195822572774,-0.8381631462789088,-0.2801182018781416,0.46008172425328847
0.6,154,2512,475,5553,0.9966796791654866,0.9956234874995444,0.7528676266324003,-5.9004913916659625,-1.0569927014952154,-1.260702551986366,-0.8990825281263038,-0.3936070269562605,0.4975085275666724
0.6,155,2512,489,4300,0.9939453480421045,0.992182325037548,0.7487700126332257,-4.785001474629783,-0.7547236132904321,-0.807150882395424,-0.7877735432868849,-0.16650729163542402,0.4496345258475551
0.6,156,2512,474,4934,0.9897723822060691,0.9921784862950856,0.741133441567499,-4.192066655859547,-1.7027356247411873,-0.8160926484779952,-0.8181852467329318,-0.1411695075187328,0.5751970009464272
0.6,157,2512,470,4839,0.9868586396387578,0.9886336235102754,0.7489983285278247,-3.3765905150246844,-0.8917046567637394,-1.3063284414092255,-0.9131893074505035,-0.2470248040057542,0.6758352158797919
0.6,158,2512,488,4496,0.9991286384479275,0.9987070336881038,0.7481950910673838,-4.369882618079891,-1.1269178276708385,-1.2081245866468273,-0.7478388614981782,-0.171103933940577,0.40646401475266714
0.6,159,2512,483,4881,0.9963578243338695,0.9952317005164587,0.7506114418990074,-5.390579451824809,-0.8860862292781579,-1.1852819781277408,-0.7860905187365788,-0.1889260656783164,0.6267399268850267
0.6,160,2512,490,5687,0.9921778752665196,0.9836196176979426,0.7518109001291303,-4.601727901165874,-0.5981117670012771,-1.3324242215715132,-0.8953465921740474,-0.26586624510429696,0.5414922176321286
0.6,161,2512,486,5424,0.9918973826013691,0.9880008855895974,0.7472873894230061,-6.045336028008571,-2.0777656365992137,-0.9071569489811586,-0.7824194642421802,-0.24578754039719966,0.5624109455022389
0.6,162,2512,496,4712,0.9973743670288867,0.9976188733844001,0.7507152092368313,-4.4896176706002295,-1.3817860554352988,-1.356273519178874,-0.7168184248190965,-0.1682768126819047,0.5558393841545506
0.6,163,2512,450,5712,0.9746627200637987,0.9687073648292991,0.7521046737168442,-3.692172393215763,-0.6197184346975251,-1.675734183510462,-0.9995637632211448,-0.43068465062102923,0.6226471134686592
0.6,164,2512,487,5351,0.9951954428164002,0.9961188425477611,0.7510432760938694,-5.1090370255638975,-0.9248940784644178,-0.8500005304428152,-0.744566407593593,-0.19236572331912916,0.46743793868327355
0.6,165,2512,482,5016,0.9843591535183532,0.9608596251942362,0.7455857271280448,-4.875599210862259,-0.33037558527810856,-0.9325754278104719,-0.8082129817184949,-0.17321507556355975,0.5641244298795881
0.6,166,2512,458,4994,0.9508782500935905,0.9701596774536119,0.7419032147141725,-5.126758249116043,-3.2952564641205826,-1.401734397281627,-0.7233508234686166,-0.12573528952460594,0.6142324693247397
0.6,167,2512,481,5442,0.9892529126900351,0.9839387190300778,0.7495701678986886,-6.527667950204528,-0.7743790507033891,-1.3667241875828298,-0.6941987668837896,-0.22411555729392954,0.44357908878090324
0.6,168,2512,474,5250,0.9897758957510094,0.9776800657544263,0.7503221292880283,-5.056649693376575,-0.4969258719452974,-1.2092393227070417,-0.8239244941295767,-0.26616887040803455,0.5826381383229101
0.6,169,2512,481,4911,0.9966578056557703,0.9978510438178012,0.7524577860609593,-4.69002160119129,-1.5506682093824748,-1.3770734005386187,-0.8697793868694451,-0.24941402524923545,0.5122654810395929
0.6,170,2512,466,5275,0.9863592917173374,0.9888523468195121,0.7478780383570962,-4.386544399836345,-1.9227558949091372,-0.9422914350665651,-0.7926236766067246,-0.2417482139680839,0.4027647164062803
0.6,171,2512,468,4605,0.9991771602264611,0.9989014650701448,0.7498540468130352,-4.265053233034873,-1.0213168361890386,-1.1732097709019762,-0.787365594523352,-0.17068715248823618,0.6019223339185658
0.6,172,2512,480,5082,0.9956241178792494,0.9900836890618422,0.746877398840264,-3.1783975657514696,-0.7094984713415514,-0.7990759222106087,-0.8158196216835374,-0.2575376473898043,0.4913847021918789
0.6,173,2512,466,5148,0.9940706191596784,0.9962799126240941,0.7536887711041139,-4.063972141035056,-1.3457257153841113,-1.3565077256625455,-0.773865394138652,-0.2968941064256414,0.6415458931929524
0.6,174,2512,472,5600,0.994969466402978,0.9954630841065621,0.7422495612658591,-5.767515895617316,-1.1727306398968713,-0.8286863999710437,-0.916582635289653,-0.16573852503768313,0.6023098672916816
0.6,175,2512,465,4387,0.9967608586970291,0.9937841915108067,0.7515194188659178,-4.631858448082895,-0.7794418781350697,-1.081828894502231,-0.8548149045659885,-0.2281393570637819,0.4646714297101752
0.6,176,2512,495,5092,0.9993514054944043,0.9991730857306375,0.7521174385573659,-4.329999568071022,-1.0782411577540025,-1.1868350119245863,-0.7968727535798288,-0.27131412572721103,0.5207177491656485
0.6,177,2512,470,5529,0.9943364748503007,0.9865948244088457,0.7534213432796615,-6.241228638736875,-2.0567053111421716,-1.435798611878944,-0.6258139012365391,-0.2813041214731683,0.4524397316413557
0.6,178,2512,475,5549,0.9970578664601571,0.9953560593585545,0.7560556039438691,-5.1755318902169964,-0.9202617797188946,-1.1476571208987605,-0.7894633598520314,-0.35382581085936843,0.5196613699233089
0.6,179,2512,479,4895,0.9971379891636997,0.9973060769345872,0.7457943981494164,-5.226248262801987,-1.0285461068894282,-1.0150719186568185,-0.7634536309762512,-0.15543609250477114,0.4446476635387881
0.6,180,2512,470,5445,0.9795999025274928,0.9923911538699716,0.7488450195646984,-3.229918276768065,-1.167950913027478,-1.4697624572414618,-0.7333922673856975,-0.20945300599559008,0.599954307665882
0.6,181,2512,471,5480,0.9874940029783413,0.9949062472189204,0.7472517102269216,-3.6530591838676565,-1.4699411689690127,-1.1508247221308645,-0.8937173996253831,-0.2173757765629323,0.7087840136151301
0.6,182,2512,480,5004,0.9661673879754795,0.971240945644342,0.7433631071531563,-5.639550279692382,-3.0713692382759032,-0.984228258914666,-0.7533017302099081,-0.06385265224264274,0.6046797179528205
