task,experiment,status,status_reason,formula,n_atoms,encut_ev,n_kpoints,candidate_id,role,pss,uma_bulk_modulus_gpa,relax_cell.energy_ev,relax_cell.energy_ev_per_atom,relax_cell.volume_a3,relax_cell.release_ev_per_atom,relax_cell.n_ionic_steps,relax_cell.converged,relax_cell.elapsed_s,relax_cell.close_ions_warning,static.energy_ev,static.energy_ev_per_atom,static.volume_a3,static.release_ev_per_atom,static.n_ionic_steps,static.converged,static.elapsed_s,static.close_ions_warning
E4-candidate_0494,E4,complete,,Re11Os5,16,520.0,126,candidate_0494,control,-0.610075009053409,348.7961978314971,-193.41328332,-12.0883302075,236.84951839318242,0.0015607593749997761,9,True,352.637,False,-193.41826374,-12.08864148375,236.84951839318242,0.0,1,False,104.019,False
E4-candidate_0502,E4,complete,,Os5Ru,12,520.0,168,candidate_0502,priority,1.087439420028757,408.4764717306419,-130.87930649,-10.906608874166666,171.00828312802142,0.00017615583333470872,5,True,112.647,False,-130.87365877,-10.906138230833333,171.00828312802142,0.0,1,False,43.098,False
E4-candidate_0508,E4,complete,,Re2Os7,9,520.0,225,candidate_0508,control,1.196646887197623,392.9266232005005,-102.54028549,-11.393365054444445,130.94106512653929,0.0007095311111113586,6,True,128.577,False,-102.53551184,-11.392834648888888,130.94106512653929,0.0,1,False,36.57,False
E4-candidate_0515,E4,complete,,Re5Ir6,11,520.0,192,candidate_0515,screened,-0.6999761799169648,360.08247137496323,-114.39316443,-10.399378584545454,170.22773268263487,0.00850660363636409,17,True,368.209,False,-114.39333801,-10.399394364545454,170.22773268263487,0.0,1,False,85.683,False
E4-candidate_0516,E4,complete,,Re3Ir9Os7,19,520.0,144,candidate_0516,screened,-0.6495381340556532,358.0824341006568,-193.72494622,-10.19604980105263,285.9470317100768,0.005890721052631869,15,True,1048.716,False,-193.72898243,-10.196262233157896,285.9470317100768,0.0,1,False,169.629,False
E4-candidate_0517,E4,complete,,ReIr2Os,4,520.0,648,candidate_0517,control,0.23712988946405536,376.1281850022172,-41.56968006,-10.392420015,58.18665470407966,0.0001831575000004193,5,True,57.881,False,-41.55770492,-10.38942623,58.18665470407966,0.0,1,False,23.286,False
E4-candidate_0522,E4,complete,,Ir3Os8,11,520.0,196,candidate_0522,control,-0.5107567635256135,394.82666540818906,-115.55399896,-10.504908996363637,158.71595911160725,0.0007024199999999713,9,True,162.983,False,-115.5583566,-10.505305145454544,158.71595911160725,0.0,1,False,37.849,False
E4-candidate_0523,E4,complete,,Re2Mo3Os5,10,520.0,245,candidate_0523,control,-0.634448657945506,326.5121025405314,-113.79525184,-11.379525184,149.08031447987628,0.0037131600000009255,12,True,337.677,False,-113.79418536,-11.379418536,149.08031447987628,0.0,1,False,53.748,False
E4-candidate_0539,E4,complete,,Ir3Os13,16,520.0,196,candidate_0539,priority,0.2674498932903233,413.5321388859416,-171.47326771,-10.717079231875,230.61261101728496,0.0014877024999986332,12,True,574.737,False,-171.48355982,-10.71772248875,230.61261101728496,0.0,1,False,60.531,False
E4-candidate_0542,E4,complete,,IrOs3,16,520.0,144,candidate_0542,priority,-0.5088345908035797,409.69230699016623,-170.14144572,-10.6338403575,230.17641446673673,0.0005784362500005358,8,True,309.666,False,-170.10592796,-10.6316204975,230.17641446673673,0.0,1,False,77.692,False
E4-candidate_0543,E4,complete,,Re7W3,10,520.0,192,candidate_0543,screened,-0.7256820093166555,361.85897013711514,-124.28528238,-12.428528238,154.63394852864906,0.002057340999999724,9,True,184.991,False,-124.27928289,-12.427928289,154.63394852864906,0.0,1,False,38.94,False
E4-candidate_0549,E4,complete,,Re5Ir4W,10,520.0,242,candidate_0549,control,-0.6104570860347079,356.8466678745009,-110.96389311,-11.096389311,148.86370353562745,0.0013944850000001453,16,True,468.629,False,-110.96709945,-11.096709945,148.86370353562745,0.0,1,False,96.67,False
E4-candidate_0550,E4,complete,,Ir9OsW5,15,520.0,128,candidate_0550,screened,-0.7670457971995124,318.48596366545456,-156.14791052,-10.409860701333335,233.97466504373295,0.012510930000000068,19,True,619.725,False,-156.1549423,-10.410329486666665,233.97466504373295,0.0,1,False,65.317,False
E4-candidate_0554,E4,complete,,Re2(Os3W)3,14,520.0,140,candidate_0554,screened,-0.7233104254658657,351.39116953153643,-161.12337383,-11.50881241642857,218.01130539415848,0.041519094285713924,77,True,2231.41,False,-161.12360534,-11.508828952857144,218.01130539415848,0.0,1,False,64.329,False
E4-candidate_0560,E4,complete,,IrOs15,16,520.0,196,candidate_0560,priority,0.29859220925786734,453.68529843986425,-175.81912603,-10.988695376875,230.422344892449,0.0019652275000012764,9,True,435.68,False,-175.85480084,-10.9909250525,230.422344892449,0.0,1,False,100.564,False
E4-candidate_0563,E4,complete,,IrOs,4,520.0,539,candidate_0563,priority,1.039409273159444,404.5366638626629,-40.05975301,-10.0149382525,57.73348768640768,0.0006216949999995336,9,True,63.257,False,-40.05166732,-10.01291683,57.73348768640768,0.0,1,False,16.803,False
E4-candidate_0565,E4,complete,,IrOs2,12,520.0,192,candidate_0565,priority,-0.4960590165144736,406.77699087819866,-124.41754627,-10.368128855833334,173.07157572941725,0.0012825475000006747,9,True,226.667,False,-124.42600029,-10.3688333575,173.07157572941725,0.0,1,False,45.06,False
E4-candidate_0568,E4,complete,,Ir5Os11,16,520.0,168,candidate_0568,priority,0.6791160859857076,424.9168593128116,-166.78672918,-10.42417057375,230.73162088516048,0.0019346506250013107,8,True,330.52,False,-166.78334478,-10.42395904875,230.73162088516048,0.0,1,False,74.202,False
E4-candidate_0574,E4,complete,,Os5Ru,6,520.0,330,candidate_0574,priority,-0.47798311346107314,410.1146795396092,-65.42172129,-10.903620214999998,85.56962771900461,0.00030681833333308833,8,True,78.08,False,-65.4204314,-10.903405233333332,85.56962771900461,0.0,1,False,22.157,False
E4-candidate_0583,E4,complete,,IrOs2,6,520.0,330,candidate_0583,priority,1.0640351549372196,416.22683375317837,-62.60740914,-10.43456819,86.43471821547736,0.0006102533333335695,7,True,67.569,False,-62.61373167,-10.435621945,86.43471821547736,0.0,1,False,21.181,False
E4-candidate_0591,E4,complete,,Ir3Os13,16,520.0,196,candidate_0591,priority,0.8637378873472993,424.63709174538695,-171.46546357,-10.716591473125,230.57062147856524,0.0007368574999997435,11,True,522.498,False,-171.48256735,-10.717660459375,230.57062147856524,0.0,1,False,61.459,False
E4-candidate_0594,E4,complete,,Re2(IrOs2)3,11,520.0,192,candidate_0594,screened,-0.6876469597602612,360.8613018960714,-116.02932528,-10.54812048,168.6494837767638,0.01978792090909048,16,True,402.175,False,-116.02882998,-10.548075452727273,168.6494837767638,0.0,1,False,59.807,False
E4-candidate_0595,E4,complete,,Re3W2,10,520.0,210,candidate_0595,screened,-0.7766575251424206,325.2438222470385,-124.96013026,-12.496013026,156.0681409362688,0.017315555000000416,40,True,809.497,False,-124.96348139,-12.496348139,156.0681409362688,0.0,1,False,48.774,False
E4-candidate_0603,E4,complete,,IrOs2,12,520.0,192,candidate_0603,priority,-0.4978772219088261,403.6537642292547,-124.42916191,-10.369096825833333,173.09385565435238,0.0009499800000002759,6,True,174.986,False,-124.44584472,-10.37048706,173.09385565435238,0.0,1,False,47.633,False
E4-candidate_0619,E4,complete,,Re2Ir7,18,520.0,150,candidate_0619,control,-0.5649170808798281,364.937590272913,-175.28510794,-9.738061552222222,262.83236854866675,0.006349546111110271,13,True,614.736,False,-175.28556466,-9.738086925555557,262.83236854866675,0.0,1,False,119.603,False
E4-candidate_0625,E4,complete,,IrOs,6,520.0,330,candidate_0625,priority,-0.5176184202460222,401.3407587876167,-60.15146989,-10.025244981666667,86.69132975953639,0.0005370350000006852,9,True,84.082,False,-60.15443721,-10.025739535,86.69132975953639,0.0,1,False,21.629,False
E4-candidate_0629,E4,complete,,Re2Ir2Os,5,520.0,432,candidate_0629,control,-0.5745948058939147,376.49148594505454,-53.92271655,-10.78454331,73.46497914667538,0.0029002099999999587,10,True,136.686,False,-53.92272811,-10.784545622,73.46497914667538,0.0,1,False,35.523,False
E4-candidate_0631,E4,complete,,ReOs,4,520.0,462,candidate_0631,control,1.0269051696632818,397.21601238360034,-47.51592897,-11.8789822425,58.6357425121856,0.00012019999999957065,6,True,41.532,False,-47.51096219,-11.8777405475,58.6357425121856,0.0,1,False,18.578,False
E4-candidate_0632,E4,complete,,Re2Ir2Os,10,520.0,176,candidate_0632,screened,-0.759635916515615,313.1912267246808,-104.78347478,-10.478347478,153.732641794338,0.021681204000000776,11,True,209.633,False,-104.77850564,-10.477850564,153.732641794338,0.0,1,False,40.785,False
E4-candidate_0633,E4,complete,,Re5Os11,16,520.0,144,candidate_0633,priority,0.23782573779282815,425.41897038564986,-185.46305967,-11.591441229375,233.11906346818057,0.0002618818749997587,12,True,513.18,False,-185.47336357,-11.592085223125,233.11906346818057,0.0,1,False,102.684,False
E4-candidate_0635,E4,complete,,ReIr5,6,520.0,330,candidate_0635,control,-0.5589247834116714,369.8085292891852,-57.05940329,-9.509900548333333,87.58483138815366,0.0010972516666664471,11,True,103.697,False,-57.06351808,-9.510586346666667,87.58483138815366,0.0,1,False,21.2,False
E4-candidate_0636,E4,complete,,Os3W,16,520.0,144,candidate_0636,priority,0.1984893959529537,405.1652661799253,-187.16060464,-11.69753779,236.5228599709217,0.00023740062500010595,6,True,252.723,False,-187.15652899,-11.697283061875,236.5228599709217,0.0,1,False,78.237,False
E4-candidate_0639,E4,complete,,Re2Os,12,520.0,192,candidate_0639,control,-0.5984483762159701,388.9341282521252,-143.49914527,-11.958262105833334,178.0612061664727,0.0017045500000018403,16,True,358.018,False,-143.51336391,-11.9594469925,178.0612061664727,0.0,1,False,81.539,False
E4-candidate_0641,E4,complete,,Os7Ru,16,520.0,196,candidate_0641,priority,1.0726209867541021,424.2867577780877,-174.18638148,-10.8866488425,229.29812092218785,0.0004539981249997993,8,True,403.14,False,-174.21358965,-10.888349353125,229.29812092218785,0.0,1,False,117.442,False
E4-candidate_0648,E4,complete,,Os7W,16,520.0,144,candidate_0648,priority,0.22710689750983196,409.4264236231187,-182.68316427,-11.417697766875,233.5342860859762,0.00038991999999993254,9,True,325.677,False,-182.69487112,-11.418429445,233.5342860859762,0.0,1,False,82.582,False
E4-candidate_0655,E4,complete,,Os3W,12,520.0,192,candidate_0655,control,-0.6082792789298163,373.74222818458196,-139.14668385,-11.595556987499998,178.47737096042994,0.0030466058333331603,13,True,321.594,False,-139.14906382,-11.595755318333334,178.47737096042994,0.0,1,False,57.848,False
E4-candidate_0656,E4,complete,,Re,3,520.0,704,candidate_0656,control,1.424148614466443,366.61113822047497,-36.2262266,-12.075408866666665,45.55154418544486,0.0002271933333328017,4,True,41.606,False,-36.23056142,-12.076853806666668,45.55154418544486,0.0,1,False,17.947,False
E4-candidate_0679,E4,complete,,Re2Os3,10,520.0,231,candidate_0679,priority,-0.5527498515431837,400.57604424810165,-117.20873618,-11.720873618,146.23924728540734,0.0020888139999996726,21,True,349.835,False,-117.20648128,-11.720648128,146.23924728540734,0.0,1,False,51.179,False
E4-candidate_0680,E4,complete,,ReOs5,12,520.0,168,candidate_0680,priority,-0.5165936437560955,406.3306418543264,-137.71924993,-11.476604160833332,173.37099334114626,0.0006261533333334531,8,True,183.647,False,-137.74090379,-11.478408649166667,173.37099334114626,0.0,1,False,50.599,False
E4-candidate_0682,E4,complete,,IrOs15,16,520.0,144,candidate_0682,priority,-0.5192342114020828,419.96463057279897,-175.86325961,-10.991453725625,230.57226219467205,0.0019357099999997018,19,True,643.595,False,-175.86910736,-10.99181921,230.57226219467205,0.0,1,False,78.357,False
E4-candidate_0687,E4,complete,,Ir5Os11,16,520.0,196,candidate_0687,priority,-0.49137461081349876,430.0516920116176,-166.86419726,-10.42901232875,230.95704002873927,0.0029589374999989815,11,True,546.084,False,-166.85954638,-10.42872164875,230.95704002873927,0.0,1,False,105.661,False
E4-candidate_0691,E4,complete,,Re3(IrW)2,7,520.0,280,candidate_0691,screened,-0.6848512613709719,347.56271721574626,-81.2658354,-11.609405057142856,106.40118578699065,0.004050305714285075,12,True,157.759,False,-81.2662115,-11.609458785714285,106.40118578699065,0.0,1,False,28.8,False
E4-candidate_0704,E4,complete,,Re4Ir7,11,520.0,196,candidate_0704,control,0.8519906085771699,363.31116858424633,-113.01259501,-10.273872273636364,160.98218380933028,0.004319760000000047,11,True,226.236,False,-113.01347257,-10.273952051818183,160.98218380933028,0.0,1,False,45.477,False
E4-candidate_0706,E4,complete,,Re2Os5W3,20,520.0,108,candidate_0706,screened,-0.6543868059452417,365.2207773369966,-238.06871024,-11.903435512,301.8202453458156,0.003968382000000758,23,True,1286.28,False,-238.07238824,-11.903619412000001,301.8202453458156,0.0,1,False,126.992,False
E4-candidate_0709,E4,complete,,Re9Os,10,520.0,242,candidate_0709,screened,-0.6759276400293289,351.89298716054424,-122.14952828,-12.214952828,150.00446075932805,0.007754294000000073,16,True,608.407,False,-122.15593659,-12.215593659,150.00446075932805,0.0,1,False,150.555,False
E4-candidate_0713,E4,complete,,IrOs8,9,520.0,240,candidate_0713,priority,0.8896879494288886,404.1500511466153,-97.72920346,-10.858800384444443,129.70394885758142,0.0009920033333325289,8,True,130.071,False,-97.72421777,-10.85824641888889,129.70394885758142,0.0,1,False,30.675,False
E4-candidate_0714,E4,complete,,IrOs3,16,520.0,196,candidate_0714,priority,-0.5199036507024094,407.0598386762846,-169.62613218,-10.60163326125,230.65346880369302,0.002499205624999945,12,True,624.094,False,-169.61171101,-10.600731938125,230.65346880369302,0.0,1,False,104.653,False
E4-candidate_0715,E4,complete,,Ir5Os,18,520.0,128,candidate_0715,screened,-0.7430144102587691,324.8360072238298,-161.95279781,-8.99737765611111,278.02072637344355,0.007842923888888877,18,True,835.53,False,-161.94971516,-8.997206397777779,278.02072637344355,0.0,1,False,92.978,False
E4-candidate_0716,E4,complete,,Re5B2,7,520.0,384,candidate_0716,control,-0.12875841370179864,370.53138701420517,-75.27046035,-10.752922907142857,89.76747590028472,0.1524138642857135,69,True,1057.255,False,-75.27387094,-10.753410134285714,89.76747590028472,0.0,1,False,31.598,False
E4-candidate_0719,E4,complete,,Re5Os4,18,520.0,128,candidate_0719,screened,-0.6842002380496742,360.4829949402498,-210.59853042,-11.699918356666666,272.80906506165536,0.008990625000000326,20,True,1508.543,False,-210.6056009,-11.700311161111111,272.80906506165536,0.0,1,False,211.674,False
E4-candidate_0721,E4,complete,,Ir3Os7,10,520.0,242,candidate_0721,priority,-0.4999211084752423,401.29236015118266,-104.50164124,-10.450164124,144.28600010297697,0.001599365999999236,13,True,388.709,False,-104.4709861,-10.447098610000001,144.28600010297697,0.0,1,False,74.799,False
E4-candidate_0730,E4,complete,,Os3W2,10,520.0,240,candidate_0730,screened,-0.6664619650254573,363.5366861007763,-118.05013209,-11.805013209,151.7851220561161,0.005197297000000845,19,True,387.035,False,-118.05067799,-11.805067799,151.7851220561161,0.0,1,False,46.611,False
E4-candidate_0731,E4,complete,,IrOs3,16,520.0,196,candidate_0731,priority,1.0719149786770044,409.6537315912379,-168.92654763,-10.557909226875,230.6389754999476,0.0015262256249997108,8,True,415.631,False,-168.93039502,-10.55814968875,230.6389754999476,0.0,1,False,94.334,False
E4-candidate_0735,E4,complete,,ReIr2Os5,8,520.0,252,candidate_0735,priority,-0.5118408711778853,416.21035759653876,-86.78878951,-10.84859868875,115.48499742456383,0.00034822625000074936,7,True,110.28,False,-86.78214142,-10.8477676775,115.48499742456383,0.0,1,False,36.959,False
E4-candidate_0736,E4,complete,,IrOs3,12,520.0,168,candidate_0736,priority,0.5395067148509108,415.82008284517804,-127.69617102,-10.641347585,172.53361477313413,0.0005764491666665114,9,True,155.388,False,-127.68869784,-10.64072482,172.53361477313413,0.0,1,False,35.754,False
E4-candidate_0737,E4,complete,,Os5W,12,520.0,192,candidate_0737,priority,1.0251889261101532,414.95615560391366,-137.09222999,-11.424352499166666,176.57661670211263,0.004096106666665378,12,True,322.248,False,-137.09155589,-11.424296324166667,176.57661670211263,0.0,1,False,59.47,False
E4-candidate_0744,E4,complete,,Os13W2,15,520.0,144,candidate_0744,screened,-0.7216996947647664,360.0618549430205,-168.29924088,-11.219949392,229.04805554967555,0.01040851000000013,29,True,1085.488,False,-168.29606501,-11.219737667333334,229.04805554967555,0.0,1,False,83.091,False
E4-candidate_0750,E4,complete,,Re2Os3,10,520.0,245,candidate_0750,control,0.9969591581388687,368.0135732018135,-117.77629401,-11.777629401,145.91423639333877,0.001390813999999807,8,True,194.123,False,-117.76539213,-11.776539213,145.91423639333877,0.0,1,False,58.241,False
E4-candidate_0751,E4,complete,,Re4B4(IrOs)5,18,520.0,176,candidate_0751,control,-0.20911625335238837,358.38512870612095,-176.35337446,-9.797409692222223,232.62887537747216,0.02955191888888938,64,True,3217.256,False,-176.35215,-9.797341666666666,232.62887537747216,0.0,1,False,122.172,False
E4-candidate_0752,E4,complete,,Re4B,20,520.0,140,candidate_0752,priority,-0.2721844811352866,403.77728590338876,-225.57279237,-11.2786396185,266.0012898654314,0.10900398800000062,67,True,3247.229,False,-225.5745936,-11.27872968,266.0012898654314,0.0,1,False,106.263,False
E4-candidate_0774,E4,complete,,ReIr3,8,520.0,252,candidate_0774,priority,1.8120148391647761,404.5977746233244,-78.93532148,-9.866915185,116.58872207605582,0.0007362112500004514,6,True,83.68,False,-78.93475382,-9.8668442275,116.58872207605582,0.0,1,False,34.803,False
E4-candidate_0775,E4,complete,,Ir5Os7,12,520.0,192,candidate_0775,control,-0.5061633194209088,396.0239282494798,-122.29673054,-10.191394211666667,173.22049556302838,0.0004066974999995902,8,True,193.863,False,-122.29781861,-10.191484884166666,173.22049556302838,0.0,1,False,47.457,False
E4-candidate_0782,E4,complete,,IrOs,6,520.0,308,candidate_0782,control,-0.5279782827046814,394.81649091161495,-60.19440473,-10.032400788333334,86.62721526747904,0.0005842916666670325,7,True,80.165,False,-60.19267236,-10.032112060000001,86.62721526747904,0.0,1,False,21.514,False
E4-candidate_0785,E4,complete,,Re3Os4,7,520.0,315,candidate_0785,control,-0.5907228478830111,373.71516311331504,-81.59239002,-11.656055717142857,102.79988497905579,0.0021949914285711103,12,True,179.17,False,-81.5926527,-11.656093242857143,102.79988497905579,0.0,1,False,35.307,False
E4-candidate_0788,E4,complete,,Ir8Os5,13,520.0,154,candidate_0788,control,-0.5619188521476908,373.4969239627637,-125.50294274,-9.654072518461538,190.40437880249138,0.0031343646153837532,17,True,441.59,False,-125.50782488,-9.654448067692307,190.40437880249138,0.0,1,False,59.273,False
E4-candidate_0796,E4,complete,,Ir4Os,5,520.0,363,candidate_0796,control,0.7254109889501423,373.6266222599208,-46.57551307,-9.315102614,72.46117043564168,0.00012015199999950709,5,True,49.171,False,-46.59073175,-9.318146350000001,72.46117043564168,0.0,1,False,18.439,False
E4-candidate_0801,E4,complete,,Ir2Os7,9,520.0,225,candidate_0801,priority,1.2454389808758966,408.6764202943424,-95.58228465,-10.620253850000001,129.80745702735877,0.0014003633333332902,7,True,111.835,False,-95.58496333,-10.62055148111111,129.80745702735877,0.0,1,False,31.568,False
E4-candidate_0802,E4,complete,,Ir3Os5,16,520.0,196,candidate_0802,priority,0.27595973739147983,409.70798124996986,-164.43515125,-10.277196953125,230.77739120505734,0.0004394849999993511,6,True,324.978,False,-164.43419388,-10.2771371175,230.77739120505734,0.0,1,False,100.851,False
E4-candidate_0803,E4,complete,,Re(BOs2)2,7,520.0,385,candidate_0803,control,-0.02482880337746385,366.93300061494483,-70.7877687,-10.112538385714286,84.29151023135461,0.008642122857143672,19,True,239.068,False,-70.79413301,-10.113447572857142,84.29151023135461,0.0,1,False,32.551,False
E4-candidate_0806,E4,complete,,Ir4Os7,11,520.0,196,candidate_0806,control,-0.5059632371810382,397.6302658923715,-113.37512262,-10.30682932909091,158.701873121614,0.001208211818182163,9,True,171.757,False,-113.37926412,-10.30720582909091,158.701873121614,0.0,1,False,37.941,False
E4-candidate_0809,E4,complete,,Os7Ru,16,520.0,196,candidate_0809,priority,0.3206287701651346,457.7658821146176,-174.20486487,-10.887804054375,229.23166011295342,0.0030565418749990414,9,True,451.898,False,-174.2327873,-10.88954920625,229.23166011295342,0.0,1,False,114.395,False
E4-candidate_0814,E4,complete,,Ir7Os9,16,520.0,126,candidate_0814,priority,-0.5017922055481195,420.8544680358122,-162.85966127,-10.178728829375,230.66214300744744,0.001212075625000253,9,True,235.302,False,-162.86325914,-10.17895369625,230.66214300744744,0.0,1,False,58.892,False
E4-candidate_0817,E4,complete,,Re2Ir3Os7,12,520.0,168,candidate_0817,priority,-0.5203523022798532,408.67023611186113,-131.11577601,-10.9263146675,173.40829169425044,0.0007876524999990883,10,True,191.027,False,-131.10600132,-10.92550011,173.40829169425044,0.0,1,False,50.05,False
E4-candidate_0819,E4,complete,,Ir2OsW,4,520.0,462,candidate_0819,control,-0.5933427563741899,362.20497139266723,-42.82207103,-10.7055177575,59.03817250319343,0.0004639074999985837,8,True,51.663,False,-42.81941227,-10.7048530675,59.03817250319343,0.0,1,False,14.126,False
E4-candidate_0821,E4,complete,,Re3Os13,16,520.0,144,candidate_0821,priority,0.2543025728127285,433.6169811580709,-182.58447118,-11.41152944875,232.04633791002541,0.0007160043750005229,13,True,582.662,False,-182.58867227,-11.411792016875,232.04633791002541,0.0,1,False,151.097,False
E4-candidate_0824,E4,complete,,IrOs3,16,520.0,196,candidate_0824,priority,1.454226122165073,420.79627287293033,-169.20664609,-10.575415380625,230.62101489787815,0.0016960624999988738,13,True,587.105,False,-169.20243781,-10.575152363125,230.62101489787815,0.0,1,False,62.725,False
E4-candidate_0825,E4,complete,,ReIr2W,4,520.0,462,candidate_0825,screened,-0.6378226740167241,343.5379605398997,-44.33219737,-11.0830493425,59.49175817374733,0.0017941325000006003,8,True,55.397,False,-44.33429331,-11.0835733275,59.49175817374733,0.0,1,False,17.018,False
E4-candidate_0832,E4,complete,,Os5Ru,6,520.0,308,candidate_0832,priority,-0.4800321926691026,408.57827918420344,-65.42773785,-10.904622975,85.53556686793382,0.0003603050000009489,7,True,71.241,False,-65.43012992,-10.905021653333334,85.53556686793382,0.0,1,False,24.928,False
E4-candidate_0834,E4,complete,,ReOs3,12,520.0,192,candidate_0834,priority,-0.5720042860596031,409.94217536906933,-135.33026725,-11.277522270833332,178.54436641229273,0.0033783483333328,13,True,296.305,False,-135.33194356,-11.277661963333335,178.54436641229273,0.0,1,False,64.861,False
E4-candidate_0838,E4,complete,,ReIr3Os2,12,520.0,192,candidate_0838,control,-0.5664423323748581,354.56874205600093,-123.33661146,-10.278050955,174.49222417073562,0.0034818441666667845,11,True,277.876,False,-123.34222636,-10.278518863333334,174.49222417073562,0.0,1,False,53.465,False
E4-candidate_0841,E4,complete,,Ir3Os4Ru,16,520.0,144,candidate_0841,control,-0.506645730369941,374.3035772829658,-160.69253375,-10.043283359375,229.57928753258398,0.0005739737499990127,7,True,264.753,False,-160.69702828,-10.0435642675,229.57928753258398,0.0,1,False,78.514,False
E4-candidate_0844,E4,complete,,Re4IrOs5,10,520.0,242,candidate_0844,priority,-0.5435796096785943,404.6429219249966,-114.27039691,-11.427039691000001,146.6764566702476,0.0025201870000003622,18,True,580.723,False,-114.29353694,-11.429353694,146.6764566702476,0.0,1,False,102.382,False
E4-candidate_0845,E4,complete,,IrOs5,12,520.0,168,candidate_0845,priority,1.0596832630743755,412.0981662675833,-130.0930404,-10.8410867,172.40386338098966,0.0003658425000002315,6,True,127.071,False,-130.07774518,-10.839812098333333,172.40386338098966,0.0,1,False,41.801,False
E4-candidate_0848,E4,complete,,Re2Ir2Os5Ru2,11,520.0,240,candidate_0848,control,-0.5148712367311656,375.4196301862051,-116.8188163,-10.61989239090909,158.62594282299662,0.0010356245454542804,9,True,306.224,False,-116.81798433,-10.619816757272728,158.62594282299662,0.0,1,False,70.075,False
E4-candidate_0851,E4,complete,,ReIr2Os5,16,520.0,144,candidate_0851,priority,-0.5293388265443003,411.6031613376475,-172.20608204,-10.7628801275,231.6357578828364,0.0009653331250003561,14,True,501.724,False,-172.21349874,-10.76334367125,231.6357578828364,0.0,1,False,96.709,False
E4-candidate_0852,E4,complete,,ReIr4,15,520.0,144,candidate_0852,screened,-0.7122638015010184,324.1911155545809,-143.67365478,-9.578243652,228.02994692753586,0.005039053333333262,15,True,459.312,False,-143.68322733,-9.578881822,228.02994692753586,0.0,1,False,77.614,False
E4-candidate_0853,E4,complete,,Re5Os11,16,520.0,144,candidate_0853,priority,-0.5562006693512132,419.77553905909406,-185.29128694,-11.58070543375,233.207359950831,0.0007141131249994714,13,True,582.15,False,-185.28871555,-11.580544721875,233.207359950831,0.0,1,False,105.72,False
E4-candidate_0858,E4,incomplete,stage static never ran,Re4Os11,15,520.0,196,candidate_0858,screened,-0.7128711428390716,361.18315428070196,-168.83664968,-11.255776645333333,229.2947589184799,0.011101987999999589,21,False,,False,,,,,,,,
E4-candidate_0859,E4,complete,,Os11W3,14,520.0,140,candidate_0859,screened,-0.706289540026949,366.85168761066274,-158.64685905,-11.331918503571428,216.31864360437234,0.021147029999998575,25,True,658.656,False,-158.64836853,-11.332026323571428,216.31864360437234,0.0,1,False,58.826,False
E4-candidate_0860,E4,complete,,IrW,2,520.0,968,candidate_0860,screened,-0.6721934767793402,340.70337209278733,-22.40168603,-11.200843015,30.331207627210286,9.471499999946786e-05,5,True,30.308,False,-22.39160131,-11.195800655,30.331207627210286,0.0,1,False,11.145,False
E4-candidate_0862,E4,complete,,Re2Ir7,18,520.0,128,candidate_0862,screened,-0.772116455504549,320.83688277697985,-171.62992647,-9.534995915,280.0365144192526,0.00556983777777652,16,True,939.499,False,-171.62170294,-9.534539052222222,280.0365144192526,0.0,1,False,160.601,False
E4-candidate_0864,E4,complete,,Re4Os,15,520.0,144,candidate_0864,screened,-0.7718544651694711,326.9115014335644,-179.69187588,-11.979458392,233.49380188317878,0.012608978666666342,26,True,1049.872,False,-179.68808938,-11.979205958666666,233.49380188317878,0.0,1,False,120.265,False
E4-candidate_0872,E4,complete,,IrOs6,7,520.0,315,candidate_0872,control,0.8343510446341457,398.5173198175911,-75.51893365,-10.788419092857142,100.89151529365445,0.0010952342857137864,10,True,115.348,False,-75.51839423,-10.788342032857143,100.89151529365445,0.0,1,False,24.997,False
E4-candidate_0879,E4,unconverged,stage relax_cell hit the ionic step limit,Ir5Os3Ru,18,520.0,147,candidate_0879,screened,-0.6772323561429248,316.9990818768201,-169.51095793,-9.417275440555555,270.95621790068924,-0.0907813727777788,34,False,,False,-172.13136504,-9.562853613333333,263.5132908277587,0.0,1,False,101.683,False
E4-candidate_0883,E4,complete,,Mo2Ir11Os2,15,520.0,128,candidate_0883,screened,-0.6861579223501363,329.58816957404565,-140.12429658,-9.341619772,228.40942375388838,0.00712909599999989,13,True,436.006,False,-140.1153324,-9.34102216,228.40942375388838,0.0,1,False,65.745,False
E4-candidate_0884,E4,complete,,IrOs5,12,520.0,168,candidate_0884,priority,1.0562514476255878,408.7077389314087,-130.1113523,-10.842612691666666,172.41210716151815,0.0008098466666671319,8,True,161.525,False,-130.09020067,-10.840850055833334,172.41210716151815,0.0,1,False,38.529,False
E4-candidate_0885,E4,complete,,Ir3Os5,16,520.0,196,candidate_0885,priority,-0.4952894716092565,424.1384508880332,-164.71683832,-10.294802395,230.85677775328364,0.0023078631249990877,11,True,532.106,False,-164.71034111,-10.294396319375,230.85677775328364,0.0,1,False,95.597,False
E4-candidate_0895,E4,incomplete,stage static never ran,Re11B3IrOs2C,18,520.0,144,candidate_0895,priority,-0.18896564053536158,401.9465600254628,-196.97654416,-10.943141342222223,233.66734587755082,0.03205319611111198,9,False,,False,,,,,,,,
